Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
O.KARNEZIS,31,2015-2016,UDINESE,1,JUVENTUS,UDINESE,96',0,0,7,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,2,UDINESE,PALERMO,96',1,0,0,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,3,LAZIO,UDINESE,95',2,0,6,0,1,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,4,UDINESE,EMPOLI,97',2,0,4,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,5,UDINESE,MILAN,97',3,0,1,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,6,BOLOGNA,UDINESE,98',1,0,2,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,7,UDINESE,GENOA,97',1,0,7,1,1,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,8,HELLAS VERONA,UDINESE,95',1,0,1,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,9,UDINESE,FROSINONE,96',0,0,2,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,10,ROMA,UDINESE,94',3,0,4,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,11,UDINESE,SASSUOLO,94',0,0,3,0,1,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,12,NAPOLI,UDINESE,94',1,0,4,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,13,UDINESE,SAMPDORIA,95',0,0,1,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,14,CHIEVOVERONA,UDINESE,96',2,0,5,0,1,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,15,FIORENTINA,UDINESE,95',3,0,2,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,16,UDINESE,INTER,93',4,0,3,0,1,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,17,TORINO,UDINESE,96',0,0,1,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,18,UDINESE,ATALANTA,98',1,0,5,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,19,CARPI,UDINESE,95',2,0,4,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,20,UDINESE,JUVENTUS,92',4,0,5,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,21,PALERMO,UDINESE,93',4,0,4,3,1,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,22,UDINESE,LAZIO,97',0,0,2,1,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,23,EMPOLI,UDINESE,95',1,0,3,0,2,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,24,MILAN,UDINESE,95',1,0,4,0,1,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,25,UDINESE,BOLOGNA,96',1,0,1,0,1,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,26,GENOA,UDINESE,95',2,0,8,0,1,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,27,UDINESE,HELLAS VERONA,94',0,0,2,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,28,FROSINONE,UDINESE,95',2,0,3,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,29,UDINESE,ROMA,93',2,0,6,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,30,SASSUOLO,UDINESE,96',1,0,0,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,31,UDINESE,NAPOLI,97',1,0,1,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,32,SAMPDORIA,UDINESE,98',2,0,5,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,33,UDINESE,CHIEVOVERONA,95',0,0,2,2,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,34,UDINESE,FIORENTINA,96',1,0,2,2,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,35,INTER,UDINESE,96',3,0,7,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,36,UDINESE,TORINO,93',5,0,1,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,37,ATALANTA,UDINESE,95',1,0,1,0,0,0,0,0
O.KARNEZIS,31,2015-2016,UDINESE,38,UDINESE,CARPI,94',2,0,3,0,1,0,0,0
