Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
P.GOLLINI,95,2015-2016,HELLAS VERONA,4,ATALANTA,HELLAS VERONA,100',1,0,2,0,0,1,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,10,HELLAS VERONA,FIORENTINA,95',2,0,1,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,14,FROSINONE,HELLAS VERONA,75',3,0,3,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,15,HELLAS VERONA,EMPOLI,95',1,0,4,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,16,MILAN,HELLAS VERONA,94',1,0,6,2,0,1,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,17,HELLAS VERONA,SASSUOLO,94',1,0,4,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,18,JUVENTUS,HELLAS VERONA,97',3,0,3,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,19,HELLAS VERONA,PALERMO,94',1,0,2,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,20,ROMA,HELLAS VERONA,95',1,0,3,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,22,TORINO,HELLAS VERONA,94',0,0,4,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,23,HELLAS VERONA,ATALANTA,96',1,0,3,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,24,HELLAS VERONA,INTER,93',3,0,4,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,25,LAZIO,HELLAS VERONA,93',5,0,2,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,26,HELLAS VERONA,CHIEVOVERONA,97',1,0,1,0,1,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,27,UDINESE,HELLAS VERONA,94',2,0,3,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,28,HELLAS VERONA,SAMPDORIA,94',3,0,4,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,29,FIORENTINA,HELLAS VERONA,96',1,0,5,0,1,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,30,HELLAS VERONA,CARPI,98',2,0,3,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,31,BOLOGNA,HELLAS VERONA,96',0,0,1,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,32,NAPOLI,HELLAS VERONA,93',3,0,3,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,33,HELLAS VERONA,FROSINONE,97',2,0,0,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,34,EMPOLI,HELLAS VERONA,93',1,0,6,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,35,HELLAS VERONA,MILAN,97',1,0,4,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,36,SASSUOLO,HELLAS VERONA,95',1,0,0,0,0,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,37,HELLAS VERONA,JUVENTUS,94',1,0,4,0,1,0,0,0
P.GOLLINI,95,2015-2016,HELLAS VERONA,38,PALERMO,HELLAS VERONA,97',3,0,1,0,1,0,0,0
