Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
A.MIRANTE,83,2015-2016,BOLOGNA,1,LAZIO,BOLOGNA,95',2,0,8,1,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,2,BOLOGNA,SASSUOLO,96',1,0,1,0,1,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,3,SAMPDORIA,BOLOGNA,96',2,0,3,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,4,BOLOGNA,FROSINONE,96',0,0,8,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,5,FIORENTINA,BOLOGNA,95',2,0,2,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,6,BOLOGNA,UDINESE,98',2,0,2,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,7,JUVENTUS,BOLOGNA,95',3,0,5,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,8,BOLOGNA,PALERMO,95',1,0,2,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,11,BOLOGNA,ATALANTA,95',0,0,2,0,1,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,12,HELLAS VERONA,BOLOGNA,97',0,0,2,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,13,BOLOGNA,ROMA,97',2,0,2,0,1,1,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,14,TORINO,BOLOGNA,95',2,0,5,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,15,BOLOGNA,NAPOLI,95',2,0,4,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,16,GENOA,BOLOGNA,97',0,0,4,2,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,17,BOLOGNA,EMPOLI,95',3,0,7,1,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,18,MILAN,BOLOGNA,96',0,0,7,0,1,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,19,BOLOGNA,CHIEVOVERONA,96',1,0,1,1,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,20,BOLOGNA,LAZIO,94',2,0,1,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,21,SASSUOLO,BOLOGNA,94',0,0,2,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,22,BOLOGNA,SAMPDORIA,96',2,0,3,0,2,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,23,FROSINONE,BOLOGNA,95',1,0,5,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,26,BOLOGNA,JUVENTUS,93',0,0,0,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,27,PALERMO,BOLOGNA,95',0,0,5,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,28,BOLOGNA,CARPI,98',0,0,3,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,29,INTER,BOLOGNA,97',2,0,2,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,30,ATALANTA,BOLOGNA,95',2,0,5,0,1,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,31,BOLOGNA,HELLAS VERONA,96',1,0,0,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,32,ROMA,BOLOGNA,97',1,0,5,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,33,BOLOGNA,TORINO,94',1,0,2,0,0,1,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,34,NAPOLI,BOLOGNA,92',6,0,7,1,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,35,BOLOGNA,GENOA,94',0,0,3,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,36,EMPOLI,BOLOGNA,94',0,0,1,0,0,0,0,0
A.MIRANTE,83,2015-2016,BOLOGNA,38,CHIEVOVERONA,BOLOGNA,94',0,0,1,0,0,0,0,0
