Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
E.BERISHA,99,2015-2016,LAZIO,1,LAZIO,BOLOGNA,95',1,0,4,1,0,0,0,0
E.BERISHA,99,2015-2016,LAZIO,2,CHIEVOVERONA,LAZIO,94',4,0,1,0,0,0,0,0
E.BERISHA,99,2015-2016,LAZIO,7,LAZIO,FROSINONE,62',0,0,2,0,0,0,0,0
E.BERISHA,99,2015-2016,LAZIO,16,LAZIO,SAMPDORIA,12',1,0,2,0,0,1,0,0
E.BERISHA,99,2015-2016,LAZIO,17,INTER,LAZIO,98',1,0,1,0,1,0,0,0
E.BERISHA,99,2015-2016,LAZIO,18,LAZIO,CARPI,95',0,0,3,0,1,0,0,0
E.BERISHA,99,2015-2016,LAZIO,19,FIORENTINA,LAZIO,97',1,0,5,1,1,0,0,0
E.BERISHA,99,2015-2016,LAZIO,20,BOLOGNA,LAZIO,94',2,0,1,0,0,0,0,0
E.BERISHA,99,2015-2016,LAZIO,21,LAZIO,CHIEVOVERONA,97',1,0,4,0,1,0,0,0
E.BERISHA,99,2015-2016,LAZIO,22,UDINESE,LAZIO,97',0,0,1,0,0,0,0,0
E.BERISHA,99,2015-2016,LAZIO,27,LAZIO,SASSUOLO,95',2,0,4,0,0,0,0,0
