Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,AToff,SC,AS,CR,FC,FS,R,LB,FYC,SYC,RC
F.ANDERSON,10,2015-2016,LAZIO,1,LAZIO,BOLOGNA,19',0,0,0,1,1,0,0,0,0,0,2,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,2,CHIEVOVERONA,LAZIO,32',0,0,0,0,0,0,0,3,1,0,3,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,3,LAZIO,UDINESE,37',0,0,0,0,0,1,0,1,1,0,0,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,4,NAPOLI,LAZIO,47',0,0,0,0,0,0,0,2,0,2,3,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,5,LAZIO,GENOA,82',1,0,1,0,1,0,1,1,3,2,6,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,6,HELLAS VERONA,LAZIO,83',0,0,0,3,2,0,1,1,3,1,4,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,7,LAZIO,FROSINONE,99',0,0,3,1,2,0,1,4,2,1,1,1,0,0
F.ANDERSON,10,2015-2016,LAZIO,8,SASSUOLO,LAZIO,95',1,0,1,1,1,0,2,3,0,1,3,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,9,LAZIO,TORINO,95',2,0,2,0,1,0,0,2,3,2,5,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,10,ATALANTA,LAZIO,94',0,0,1,0,0,0,1,0,4,2,8,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,11,LAZIO,MILAN,97',0,0,2,1,2,0,1,2,1,1,2,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,12,ROMA,LAZIO,97',0,0,1,0,0,0,0,2,4,1,6,1,0,0
F.ANDERSON,10,2015-2016,LAZIO,13,LAZIO,PALERMO,59',0,0,0,0,0,0,0,1,2,0,5,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,14,EMPOLI,LAZIO,38',0,0,0,0,1,1,0,1,2,0,2,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,15,LAZIO,JUVENTUS,49',0,0,0,0,0,1,0,0,0,2,6,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,16,LAZIO,SAMPDORIA,49',0,0,0,0,0,0,1,0,4,0,3,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,17,INTER,LAZIO,84',0,0,0,0,0,0,0,0,1,5,2,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,18,LAZIO,CARPI,45',0,0,0,1,1,0,0,2,0,0,5,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,19,FIORENTINA,LAZIO,9',1,0,1,0,1,0,0,0,0,0,0,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,20,BOLOGNA,LAZIO,11',0,0,0,0,0,0,1,0,0,0,0,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,21,LAZIO,CHIEVOVERONA,27',0,0,1,0,1,1,1,0,0,1,0,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,23,LAZIO,NAPOLI,88',0,0,0,0,0,1,1,1,1,1,6,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,24,GENOA,LAZIO,96',0,0,0,1,1,0,0,1,0,4,9,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,25,LAZIO,HELLAS VERONA,84',1,0,1,1,2,0,0,0,1,0,6,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,27,LAZIO,SASSUOLO,77',0,0,0,0,0,0,2,2,1,2,5,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,28,TORINO,LAZIO,95',0,0,1,2,0,1,0,1,2,4,5,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,29,LAZIO,ATALANTA,97',0,0,0,1,1,2,3,0,0,2,4,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,30,MILAN,LAZIO,93',0,0,1,0,1,1,0,2,3,1,4,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,31,LAZIO,ROMA,96',0,0,1,1,1,0,0,1,1,3,5,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,32,PALERMO,LAZIO,28',1,0,1,0,1,0,0,1,1,1,3,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,33,LAZIO,EMPOLI,31',0,0,0,0,0,0,0,1,0,1,6,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,34,JUVENTUS,LAZIO,53',0,0,0,0,0,0,0,1,1,0,4,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,35,SAMPDORIA,LAZIO,32',0,0,0,0,0,0,1,0,1,0,3,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,37,CARPI,LAZIO,52',0,0,0,1,1,1,0,1,0,0,7,0,0,0
F.ANDERSON,10,2015-2016,LAZIO,38,LAZIO,FIORENTINA,25',0,0,0,0,0,0,1,1,0,0,0,0,0,0
