Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,AToff,SC,AS,CR,FC,FS,R,LB,FYC,SYC,RC
M.MORALEZ,11,2015-2016,ATALANTA,1,INTER,ATALANTA,66',0,0,0,0,0,0,0,2,2,0,2,1,0,0
M.MORALEZ,11,2015-2016,ATALANTA,2,ATALANTA,FROSINONE,94',0,0,2,3,3,3,3,1,0,1,1,0,0,0
M.MORALEZ,11,2015-2016,ATALANTA,3,SASSUOLO,ATALANTA,95',0,0,2,0,1,0,1,1,6,2,0,0,0,0
M.MORALEZ,11,2015-2016,ATALANTA,4,ATALANTA,HELLAS VERONA,100',1,0,3,0,2,0,6,3,5,2,5,0,0,0
M.MORALEZ,11,2015-2016,ATALANTA,5,EMPOLI,ATALANTA,96',0,0,0,0,0,2,2,3,5,2,2,1,0,0
M.MORALEZ,11,2015-2016,ATALANTA,6,ATALANTA,SAMPDORIA,96',0,0,0,3,3,1,4,4,4,1,9,0,0,0
M.MORALEZ,11,2015-2016,ATALANTA,7,FIORENTINA,ATALANTA,94',0,0,1,0,1,0,0,1,2,0,1,0,0,0
M.MORALEZ,11,2015-2016,ATALANTA,8,ATALANTA,CARPI,93',0,0,1,0,1,0,2,2,2,2,5,0,0,0
M.MORALEZ,11,2015-2016,ATALANTA,9,JUVENTUS,ATALANTA,54',0,0,0,0,0,0,1,0,2,0,4,0,0,0
M.MORALEZ,11,2015-2016,ATALANTA,10,ATALANTA,LAZIO,78',0,0,2,0,1,0,1,0,1,0,4,0,0,0
M.MORALEZ,11,2015-2016,ATALANTA,11,BOLOGNA,ATALANTA,33',0,0,0,1,1,0,0,0,1,1,1,0,0,0
M.MORALEZ,11,2015-2016,ATALANTA,12,MILAN,ATALANTA,96',0,0,1,1,1,0,4,2,0,1,8,0,0,0
M.MORALEZ,11,2015-2016,ATALANTA,13,ATALANTA,TORINO,97',0,0,0,0,0,0,2,2,5,1,4,0,0,0
M.MORALEZ,11,2015-2016,ATALANTA,14,ROMA,ATALANTA,97',0,0,1,1,1,0,0,1,5,2,3,0,0,0
M.MORALEZ,11,2015-2016,ATALANTA,15,ATALANTA,PALERMO,84',0,0,0,3,2,0,3,0,6,4,4,0,0,0
M.MORALEZ,11,2015-2016,ATALANTA,16,CHIEVOVERONA,ATALANTA,66',0,0,1,0,0,0,1,1,1,0,1,0,0,0
M.MORALEZ,11,2015-2016,ATALANTA,17,ATALANTA,NAPOLI,94',0,0,1,0,2,0,5,2,0,0,4,0,0,0
