Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
E.ELMAS,12,2019-2020,NAPOLI,1,FIORENTINA,NAPOLI,23',0,0,0,19,0,0,18,2,0,2,0,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,2,JUVENTUS,NAPOLI,19',0,0,0,11,0,0,9,2,0,0,0,1,0,0
E.ELMAS,12,2019-2020,NAPOLI,3,NAPOLI,SAMPDORIA,77',0,0,1,65,2,0,54,1,1,6,0,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,4,LECCE,NAPOLI,75',0,0,0,70,0,0,62,3,0,0,0,1,0,0
E.ELMAS,12,2019-2020,NAPOLI,6,NAPOLI,BRESCIA,25',0,0,0,10,1,0,5,2,0,1,0,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,9,SPAL,NAPOLI,56',0,0,0,25,0,0,17,1,0,1,0,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,12,NAPOLI,GENOA,30',0,0,1,26,1,0,21,0,0,6,0,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,13,MILAN,NAPOLI,95',0,0,0,36,0,0,22,3,3,9,0,1,0,0
E.ELMAS,12,2019-2020,NAPOLI,14,NAPOLI,BOLOGNA,65',0,0,0,42,0,0,33,1,1,2,0,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,17,SASSUOLO,NAPOLI,25',0,0,0,9,0,0,4,1,0,0,0,1,0,0
E.ELMAS,12,2019-2020,NAPOLI,19,LAZIO,NAPOLI,5',0,0,0,9,0,0,8,1,0,0,0,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,21,NAPOLI,JUVENTUS,13',0,0,0,6,0,0,4,0,0,0,0,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,22,SAMPDORIA,NAPOLI,79',1,0,1,48,1,0,34,0,1,3,0,1,0,0
E.ELMAS,12,2019-2020,NAPOLI,24,CAGLIARI,NAPOLI,95',0,0,1,51,0,0,35,1,1,8,1,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,25,BRESCIA,NAPOLI,76',0,0,0,52,0,0,44,1,0,2,0,1,0,0
E.ELMAS,12,2019-2020,NAPOLI,26,NAPOLI,TORINO,10',0,0,0,8,0,0,5,0,1,0,0,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,28,NAPOLI,SPAL,100',0,0,1,90,1,1,78,1,3,6,1,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,30,NAPOLI,ROMA,10',0,0,0,7,0,0,4,0,0,0,0,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,31,GENOA,NAPOLI,85',0,0,2,50,1,0,37,2,4,0,2,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,32,NAPOLI,MILAN,30',0,0,0,13,0,0,10,2,1,0,0,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,33,BOLOGNA,NAPOLI,69',0,0,0,34,0,0,27,2,0,0,0,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,34,NAPOLI,UDINESE,17',0,0,0,9,0,0,7,0,0,0,0,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,35,PARMA,NAPOLI,31',0,0,0,24,0,0,22,0,0,0,0,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,36,NAPOLI,SASSUOLO,17',0,0,1,8,0,0,6,0,0,0,0,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,37,INTER,NAPOLI,101',0,0,0,47,2,0,40,2,0,0,0,0,0,0
E.ELMAS,12,2019-2020,NAPOLI,38,NAPOLI,LAZIO,11',0,0,0,9,0,0,7,0,0,0,0,1,0,0
