Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
K.BABACAR,30,2019-2020,LECCE,3,TORINO,LECCE,38',0,0,1,16,2,0,6,0,1,6,0,0,0,0
K.BABACAR,30,2019-2020,LECCE,5,SPAL,LECCE,71',0,0,1,21,2,0,6,4,3,9,0,1,0,0
K.BABACAR,30,2019-2020,LECCE,6,LECCE,ROMA,79',0,0,1,33,0,0,15,4,1,21,1,0,0,0
K.BABACAR,30,2019-2020,LECCE,7,ATALANTA,LECCE,34',0,0,0,14,0,0,5,1,1,10,0,0,0,0
K.BABACAR,30,2019-2020,LECCE,8,MILAN,LECCE,82',1,0,4,18,2,0,8,0,1,4,0,0,0,0
K.BABACAR,30,2019-2020,LECCE,9,LECCE,JUVENTUS,100',0,0,1,32,0,0,16,2,1,12,0,0,0,0
K.BABACAR,30,2019-2020,LECCE,10,SAMPDORIA,LECCE,25',0,0,0,14,0,0,3,0,4,10,0,0,0,0
K.BABACAR,30,2019-2020,LECCE,11,LECCE,SASSUOLO,15',0,0,0,3,0,0,1,0,0,2,0,0,0,0
K.BABACAR,30,2019-2020,LECCE,12,LAZIO,LECCE,73',0,0,4,22,4,0,5,0,0,6,1,0,0,0
K.BABACAR,30,2019-2020,LECCE,14,FIORENTINA,LECCE,37',0,0,1,15,1,0,7,0,2,7,0,0,0,0
K.BABACAR,30,2019-2020,LECCE,15,LECCE,GENOA,55',0,0,1,15,1,0,7,1,0,7,0,0,0,0
K.BABACAR,30,2019-2020,LECCE,16,BRESCIA,LECCE,22',0,0,1,10,1,0,5,0,0,1,0,0,0,0
K.BABACAR,30,2019-2020,LECCE,17,LECCE,BOLOGNA,96',1,0,1,20,2,0,8,4,3,2,0,1,0,0
K.BABACAR,30,2019-2020,LECCE,18,LECCE,UDINESE,81',0,0,1,31,4,0,11,5,0,8,0,0,0,0
K.BABACAR,30,2019-2020,LECCE,19,PARMA,LECCE,78',0,0,0,20,0,0,12,2,1,5,0,0,0,0
K.BABACAR,30,2019-2020,LECCE,20,LECCE,INTER,98',0,0,0,32,1,0,16,4,0,7,1,0,0,0
K.BABACAR,30,2019-2020,LECCE,21,HELLAS VERONA,LECCE,72',0,0,0,25,0,0,13,1,1,4,1,0,0,0
K.BABACAR,30,2019-2020,LECCE,27,LECCE,MILAN,47',0,0,0,17,1,0,9,0,3,0,0,0,0,0
K.BABACAR,30,2019-2020,LECCE,28,JUVENTUS,LECCE,27',0,0,1,15,0,0,5,0,4,0,0,0,0,0
K.BABACAR,30,2019-2020,LECCE,29,LECCE,SAMPDORIA,52',0,0,0,19,1,0,9,0,1,11,0,0,0,0
K.BABACAR,30,2019-2020,LECCE,30,SASSUOLO,LECCE,95',0,0,0,24,0,0,12,2,1,6,0,1,0,0
K.BABACAR,30,2019-2020,LECCE,31,LECCE,LAZIO,59',1,0,1,13,1,0,3,0,0,1,0,0,0,0
K.BABACAR,30,2019-2020,LECCE,32,CAGLIARI,LECCE,79',0,0,2,32,2,0,10,1,2,9,0,0,0,0
K.BABACAR,30,2019-2020,LECCE,33,LECCE,FIORENTINA,73',0,0,0,21,1,0,14,4,0,1,0,1,0,0
K.BABACAR,30,2019-2020,LECCE,34,GENOA,LECCE,32',0,0,0,9,0,0,5,0,1,0,0,0,0,0
