Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
A.PAPETTI,32,2019-2020,BRESCIA,26,SASSUOLO,BRESCIA,95',0,0,0,0,0,0,0,1,0,8,0,0,0,0
A.PAPETTI,32,2019-2020,BRESCIA,27,FIORENTINA,BRESCIA,97',0,0,0,44,0,0,27,2,0,11,0,1,0,0
A.PAPETTI,32,2019-2020,BRESCIA,28,BRESCIA,GENOA,100',0,0,0,48,0,0,27,1,2,9,0,0,0,0
A.PAPETTI,32,2019-2020,BRESCIA,29,INTER,BRESCIA,93',0,0,0,30,0,0,15,3,1,12,0,0,0,0
A.PAPETTI,32,2019-2020,BRESCIA,30,BRESCIA,HELLAS VERONA,100',1,0,1,28,1,0,11,0,2,10,0,1,0,0
A.PAPETTI,32,2019-2020,BRESCIA,31,TORINO,BRESCIA,96',0,0,0,46,0,0,33,2,4,3,0,1,0,0
A.PAPETTI,32,2019-2020,BRESCIA,32,BRESCIA,ROMA,97',0,0,1,40,0,0,29,1,1,7,1,0,0,0
A.PAPETTI,32,2019-2020,BRESCIA,34,BRESCIA,SPAL,96',0,0,0,46,0,0,38,2,1,4,0,0,0,0
A.PAPETTI,32,2019-2020,BRESCIA,35,LECCE,BRESCIA,88',0,0,0,58,0,0,41,1,0,10,0,0,0,0
A.PAPETTI,32,2019-2020,BRESCIA,36,BRESCIA,PARMA,29',0,0,0,13,0,0,9,1,0,0,0,1,0,0
A.PAPETTI,32,2019-2020,BRESCIA,37,LAZIO,BRESCIA,97',0,0,0,30,0,0,18,1,1,3,0,1,0,0
