Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
G.FERRARI,31,2019-2020,SASSUOLO,1,TORINO,SASSUOLO,96',0,0,0,52,1,0,44,1,3,6,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,2,SASSUOLO,SAMPDORIA,92',0,0,0,80,0,0,75,0,0,1,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,3,ROMA,SASSUOLO,98',0,0,0,67,0,0,55,1,1,8,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,4,SASSUOLO,SPAL,104',0,0,0,58,1,0,51,3,1,6,0,1,0,0
G.FERRARI,31,2019-2020,SASSUOLO,5,PARMA,SASSUOLO,100',0,0,0,79,0,0,68,1,0,13,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,6,SASSUOLO,ATALANTA,96',0,0,0,56,0,0,49,1,1,6,0,1,0,0
G.FERRARI,31,2019-2020,SASSUOLO,16,MILAN,SASSUOLO,76',0,0,0,47,0,0,36,0,0,1,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,18,GENOA,SASSUOLO,97',0,0,0,87,1,0,73,2,2,7,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,19,UDINESE,SASSUOLO,94',0,0,0,68,0,0,55,0,2,6,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,22,SASSUOLO,ROMA,95',0,0,1,34,1,0,29,0,0,6,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,23,SPAL,SASSUOLO,95',0,0,0,61,0,0,50,2,0,8,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,24,SASSUOLO,PARMA,96',0,0,0,68,0,0,60,2,2,5,0,1,0,0
G.FERRARI,31,2019-2020,SASSUOLO,26,SASSUOLO,BRESCIA,95',0,0,2,62,1,0,52,1,0,6,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,27,INTER,SASSUOLO,96',0,0,0,48,0,0,39,1,0,10,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,29,FIORENTINA,SASSUOLO,98',0,0,0,70,0,0,57,0,2,4,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,30,SASSUOLO,LECCE,95',0,0,1,100,1,0,91,0,3,2,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,31,BOLOGNA,SASSUOLO,22',0,0,0,10,0,0,6,0,0,1,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,32,LAZIO,SASSUOLO,99',0,0,0,107,0,1,93,1,0,17,0,1,0,0
G.FERRARI,31,2019-2020,SASSUOLO,33,SASSUOLO,JUVENTUS,9',0,0,0,5,0,0,4,0,0,0,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,34,CAGLIARI,SASSUOLO,96',0,0,0,133,0,0,122,1,0,12,0,1,0,0
G.FERRARI,31,2019-2020,SASSUOLO,36,NAPOLI,SASSUOLO,99',0,0,0,90,0,0,79,1,0,6,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,37,SASSUOLO,GENOA,96',0,0,0,69,0,0,63,1,0,2,0,0,0,0
G.FERRARI,31,2019-2020,SASSUOLO,38,SASSUOLO,UDINESE,98',0,0,0,100,0,0,94,1,1,9,0,0,0,0
