Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
J.SCHOUTEN,30,2019-2020,BOLOGNA,7,BOLOGNA,LAZIO,24',0,0,0,11,0,0,10,0,0,2,1,0,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,9,BOLOGNA,SAMPDORIA,22',0,0,0,14,0,0,8,2,0,11,0,1,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,10,CAGLIARI,BOLOGNA,96',0,0,0,56,0,0,40,2,0,11,0,0,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,12,SASSUOLO,BOLOGNA,13',0,0,0,11,0,0,8,0,0,6,0,0,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,15,BOLOGNA,MILAN,45',0,0,0,25,0,0,18,1,0,4,0,0,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,17,LECCE,BOLOGNA,19',0,0,0,16,0,0,12,2,0,4,1,1,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,19,TORINO,BOLOGNA,97',0,0,1,67,1,0,42,2,1,16,0,0,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,20,BOLOGNA,HELLAS VERONA,71',0,0,0,42,0,0,30,1,0,16,1,1,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,21,SPAL,BOLOGNA,96',0,0,0,47,0,0,32,3,0,8,0,0,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,22,BOLOGNA,BRESCIA,98',0,0,0,64,0,0,45,2,1,11,0,0,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,23,ROMA,BOLOGNA,96',0,0,0,39,0,0,31,2,1,6,0,1,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,24,BOLOGNA,GENOA,34',0,0,0,23,0,0,16,3,0,6,0,0,0,1
J.SCHOUTEN,30,2019-2020,BOLOGNA,26,LAZIO,BOLOGNA,59',0,0,0,29,0,0,22,1,0,3,0,1,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,28,SAMPDORIA,BOLOGNA,43',0,0,0,23,0,0,18,0,0,7,0,0,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,29,BOLOGNA,CAGLIARI,74',0,0,0,39,0,0,28,1,0,7,1,1,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,30,INTER,BOLOGNA,98',0,0,0,38,0,0,17,0,0,10,0,0,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,31,BOLOGNA,SASSUOLO,77',0,0,0,28,0,0,20,1,0,3,0,0,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,37,FIORENTINA,BOLOGNA,30',0,0,0,23,0,0,20,0,0,0,0,0,0,0
J.SCHOUTEN,30,2019-2020,BOLOGNA,38,BOLOGNA,TORINO,77',0,0,0,44,0,0,36,2,0,2,0,0,0,0
