Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
D.BIRASCHI,14,2019-2020,GENOA,4,CAGLIARI,GENOA,95',0,0,0,88,0,0,62,1,1,12,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,7,GENOA,MILAN,49',0,0,0,25,0,0,19,3,0,1,0,0,0,1
D.BIRASCHI,14,2019-2020,GENOA,14,GENOA,TORINO,97',0,0,0,102,0,0,85,0,1,18,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,15,LECCE,GENOA,98',0,0,0,39,0,0,31,1,1,9,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,16,GENOA,SAMPDORIA,98',0,0,0,91,0,0,57,1,3,15,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,17,INTER,GENOA,90',0,0,0,81,0,0,53,1,1,25,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,18,GENOA,SASSUOLO,97',0,0,0,46,0,0,32,2,0,7,0,1,0,0
D.BIRASCHI,14,2019-2020,GENOA,19,HELLAS VERONA,GENOA,95',0,0,0,40,0,0,21,1,1,7,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,20,GENOA,ROMA,96',0,1,0,44,0,0,28,1,1,17,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,21,FIORENTINA,GENOA,97',0,0,1,71,1,0,46,3,1,5,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,22,ATALANTA,GENOA,99',0,0,0,56,0,0,41,2,2,13,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,23,GENOA,CAGLIARI,98',0,0,0,60,0,0,40,2,1,13,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,24,BOLOGNA,GENOA,96',0,0,0,42,0,0,25,1,0,6,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,25,GENOA,LAZIO,95',0,0,0,84,0,0,69,1,1,18,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,26,MILAN,GENOA,96',0,0,0,50,0,0,29,0,2,5,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,27,GENOA,PARMA,93',0,0,0,82,0,0,49,1,0,3,1,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,28,BRESCIA,GENOA,100',0,0,0,50,0,0,27,1,0,6,1,1,0,0
D.BIRASCHI,14,2019-2020,GENOA,29,GENOA,JUVENTUS,19',0,0,0,8,0,1,3,0,1,0,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,30,UDINESE,GENOA,99',0,0,0,56,0,0,31,1,3,10,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,31,GENOA,NAPOLI,85',0,0,0,27,0,0,18,0,1,2,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,32,GENOA,SPAL,99',0,0,0,66,0,0,44,1,1,6,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,33,TORINO,GENOA,78',0,0,0,60,0,0,30,1,3,4,0,0,0,0
D.BIRASCHI,14,2019-2020,GENOA,35,SAMPDORIA,GENOA,99',0,0,0,57,0,0,27,1,0,5,0,1,0,0
D.BIRASCHI,14,2019-2020,GENOA,37,SASSUOLO,GENOA,49',0,0,0,25,0,0,15,0,1,3,0,0,0,0
