Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
J.TOLJAN,22,2019-2020,SASSUOLO,1,TORINO,SASSUOLO,71',0,0,0,62,0,0,47,3,2,0,0,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,3,ROMA,SASSUOLO,48',0,0,0,19,0,0,12,1,0,9,0,1,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,4,SASSUOLO,SPAL,104',0,0,0,58,0,0,52,0,1,7,1,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,5,PARMA,SASSUOLO,100',0,0,0,89,0,0,70,2,0,3,0,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,6,SASSUOLO,ATALANTA,96',0,0,0,87,0,0,76,2,0,6,1,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,7,BRESCIA,SASSUOLO,95',0,0,0,55,0,0,46,2,1,2,0,1,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,8,SASSUOLO,INTER,18',0,0,0,16,0,0,13,1,0,1,0,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,9,HELLAS VERONA,SASSUOLO,94',0,0,0,55,0,0,39,2,0,9,0,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,10,SASSUOLO,FIORENTINA,98',0,0,0,55,0,0,37,0,2,7,0,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,11,LECCE,SASSUOLO,95',1,0,1,78,1,0,64,3,1,8,0,1,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,12,SASSUOLO,BOLOGNA,99',0,0,0,62,0,0,48,1,0,12,0,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,13,SASSUOLO,LAZIO,95',0,0,0,69,0,0,47,0,4,11,0,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,14,JUVENTUS,SASSUOLO,94',0,0,0,64,0,0,38,1,1,12,1,1,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,15,SASSUOLO,CAGLIARI,96',0,0,0,42,0,1,27,0,1,0,0,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,16,MILAN,SASSUOLO,97',0,0,0,42,0,0,26,1,0,6,0,1,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,18,GENOA,SASSUOLO,97',0,0,0,63,0,0,44,2,2,4,0,1,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,19,UDINESE,SASSUOLO,75',0,0,0,53,0,0,40,1,1,4,0,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,20,SASSUOLO,TORINO,95',0,0,0,79,0,0,52,1,1,4,0,1,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,21,SAMPDORIA,SASSUOLO,97',0,0,0,66,0,0,49,0,0,2,0,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,22,SASSUOLO,ROMA,95',0,0,0,35,0,1,29,0,1,1,1,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,23,SPAL,SASSUOLO,95',0,0,0,83,0,0,66,1,0,9,1,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,24,SASSUOLO,PARMA,96',0,0,0,97,0,0,75,0,2,16,1,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,25,ATALANTA,SASSUOLO,48',0,0,0,30,0,0,24,1,1,4,0,1,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,26,SASSUOLO,BRESCIA,56',0,0,0,54,0,0,47,0,0,4,0,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,30,SASSUOLO,LECCE,10',0,0,0,4,0,0,2,0,0,0,0,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,32,LAZIO,SASSUOLO,49',0,0,0,44,0,0,34,1,0,2,0,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,36,NAPOLI,SASSUOLO,51',0,0,0,30,0,0,24,0,0,0,0,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,37,SASSUOLO,GENOA,96',0,0,0,55,0,0,45,0,0,4,0,0,0,0
J.TOLJAN,22,2019-2020,SASSUOLO,38,SASSUOLO,UDINESE,84',0,0,2,52,2,0,44,1,0,3,0,0,0,0
