Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
G.SIMEONE,99,2019-2020,CAGLIARI,2,CAGLIARI,INTER,50',0,0,0,10,0,0,7,1,1,6,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,3,PARMA,CAGLIARI,104',1,0,2,26,3,0,9,5,2,9,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,4,CAGLIARI,GENOA,83',1,0,1,31,2,0,11,0,3,10,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,5,NAPOLI,CAGLIARI,75',0,0,0,27,1,0,10,1,1,11,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,6,CAGLIARI,HELLAS VERONA,93',0,0,2,23,3,0,5,3,2,4,1,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,7,ROMA,CAGLIARI,64',0,0,1,20,1,0,7,1,1,10,0,1,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,8,CAGLIARI,SPAL,97',0,0,0,21,1,0,9,1,1,4,1,1,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,9,TORINO,CAGLIARI,95',0,0,2,29,2,0,9,1,1,15,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,10,CAGLIARI,BOLOGNA,96',1,0,2,32,1,0,9,2,1,7,1,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,11,ATALANTA,CAGLIARI,85',0,0,1,36,2,1,17,2,3,16,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,12,CAGLIARI,FIORENTINA,77',1,0,3,30,4,0,13,1,4,12,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,13,LECCE,CAGLIARI,82',0,0,0,26,0,0,12,2,1,5,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,14,CAGLIARI,SAMPDORIA,96',0,0,0,27,1,0,15,2,2,0,1,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,15,SASSUOLO,CAGLIARI,45',0,0,0,7,1,0,1,1,0,0,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,16,CAGLIARI,LAZIO,100',1,0,1,35,3,0,12,1,2,10,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,17,UDINESE,CAGLIARI,61',0,0,0,18,0,0,11,2,0,3,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,18,JUVENTUS,CAGLIARI,81',0,0,1,19,2,0,10,2,1,7,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,19,CAGLIARI,MILAN,69',0,0,1,14,1,0,6,0,0,0,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,20,BRESCIA,CAGLIARI,95',0,0,2,18,1,0,6,1,2,6,1,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,21,INTER,CAGLIARI,98',0,0,0,29,1,0,12,0,3,0,1,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,22,CAGLIARI,PARMA,85',1,0,4,22,4,1,8,1,1,0,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,23,GENOA,CAGLIARI,98',0,0,0,16,0,0,8,1,1,8,0,1,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,24,CAGLIARI,NAPOLI,95',0,0,0,20,0,0,8,0,2,2,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,25,HELLAS VERONA,CAGLIARI,94',1,0,2,19,1,0,6,2,0,0,1,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,26,CAGLIARI,ROMA,30',0,0,0,4,0,0,0,2,1,0,0,1,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,27,SPAL,CAGLIARI,100',1,0,2,22,1,0,7,2,2,4,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,28,CAGLIARI,TORINO,101',1,0,1,26,1,0,12,2,0,4,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,29,BOLOGNA,CAGLIARI,101',1,0,1,27,2,0,11,3,1,10,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,30,CAGLIARI,ATALANTA,76',0,0,0,24,1,0,10,1,2,2,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,31,FIORENTINA,CAGLIARI,99',0,0,3,27,2,0,8,2,2,1,1,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,32,CAGLIARI,LECCE,99',0,0,2,22,4,0,8,0,1,2,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,33,SAMPDORIA,CAGLIARI,78',0,0,0,26,0,0,14,3,1,2,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,34,CAGLIARI,SASSUOLO,49',0,0,0,15,0,0,3,2,1,0,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,35,LAZIO,CAGLIARI,96',1,0,2,22,2,0,11,3,0,9,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,36,CAGLIARI,UDINESE,100',0,0,0,16,2,0,3,1,1,0,1,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,37,CAGLIARI,JUVENTUS,88',1,0,1,21,2,0,5,0,1,5,0,0,0,0
G.SIMEONE,99,2019-2020,CAGLIARI,38,MILAN,CAGLIARI,93',0,0,0,26,0,0,12,0,3,0,0,0,0,0
