Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
F.DEPAOLI,12,2019-2020,SAMPDORIA,3,NAPOLI,SAMPDORIA,17',0,0,0,8,0,0,4,0,1,2,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,4,SAMPDORIA,TORINO,97',0,0,1,50,2,0,20,1,1,7,1,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,5,FIORENTINA,SAMPDORIA,98',0,0,0,48,0,0,25,4,2,13,0,1,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,6,SAMPDORIA,INTER,58',0,0,0,19,0,0,11,1,0,5,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,7,HELLAS VERONA,SAMPDORIA,96',0,0,0,50,0,0,21,1,1,5,1,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,8,SAMPDORIA,ROMA,33',0,0,0,14,0,0,8,1,1,3,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,9,BOLOGNA,SAMPDORIA,49',0,0,0,25,0,0,11,2,1,4,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,10,SAMPDORIA,LECCE,98',0,0,0,78,0,0,48,8,1,11,2,1,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,11,SPAL,SAMPDORIA,95',0,0,0,40,1,0,19,4,1,10,0,1,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,12,SAMPDORIA,ATALANTA,97',0,0,0,30,0,0,13,3,2,6,0,1,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,13,SAMPDORIA,UDINESE,38',0,0,0,20,0,0,8,1,3,5,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,16,GENOA,SAMPDORIA,98',0,0,0,25,0,0,13,6,1,4,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,17,SAMPDORIA,JUVENTUS,53',0,0,0,10,0,0,4,0,0,3,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,18,MILAN,SAMPDORIA,12',0,0,0,3,0,0,2,1,0,0,0,1,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,24,SAMPDORIA,FIORENTINA,23',0,0,0,12,0,0,6,2,1,6,0,1,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,25,INTER,SAMPDORIA,25',0,0,0,6,0,0,2,2,0,0,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,26,SAMPDORIA,HELLAS VERONA,97',0,0,1,58,1,1,42,3,0,6,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,27,ROMA,SAMPDORIA,95',0,0,2,26,1,0,9,1,1,4,1,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,28,SAMPDORIA,BOLOGNA,99',0,0,1,42,0,0,15,4,3,8,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,29,LECCE,SAMPDORIA,100',0,0,0,27,0,0,12,1,1,8,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,30,SAMPDORIA,SPAL,26',0,0,0,14,0,0,7,0,1,3,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,31,ATALANTA,SAMPDORIA,91',0,0,0,37,1,0,16,3,0,14,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,32,UDINESE,SAMPDORIA,95',0,0,0,36,0,0,20,2,5,9,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,33,SAMPDORIA,CAGLIARI,92',0,0,0,62,0,0,49,3,0,7,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,34,PARMA,SAMPDORIA,47',0,0,0,10,0,0,4,1,2,5,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,35,SAMPDORIA,GENOA,19',0,0,0,5,0,0,1,0,1,0,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,36,JUVENTUS,SAMPDORIA,100',0,0,0,41,0,0,27,2,0,3,2,1,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,37,SAMPDORIA,MILAN,51',0,0,0,17,0,0,7,0,0,1,0,0,0,0
F.DEPAOLI,12,2019-2020,SAMPDORIA,38,BRESCIA,SAMPDORIA,97',0,0,0,45,0,0,32,3,0,7,0,0,0,0
