Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
M.SKRINIAR,37,2019-2020,INTER,1,INTER,LECCE,90',0,0,0,70,0,0,63,0,0,18,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,2,CAGLIARI,INTER,98',0,0,0,70,0,0,57,2,2,12,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,3,INTER,UDINESE,97',0,0,0,107,0,0,97,1,1,5,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,4,MILAN,INTER,98',0,0,0,54,0,0,45,2,0,5,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,5,INTER,LAZIO,97',0,0,0,101,0,0,92,1,0,7,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,6,SAMPDORIA,INTER,97',0,0,0,79,0,0,65,2,0,11,0,1,0,0
M.SKRINIAR,37,2019-2020,INTER,7,INTER,JUVENTUS,98',0,0,0,49,0,0,40,3,0,7,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,8,SASSUOLO,INTER,96',0,0,0,41,0,0,36,1,1,6,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,9,INTER,PARMA,97',0,0,1,80,0,0,72,0,1,7,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,10,BRESCIA,INTER,96',0,1,0,84,0,0,69,3,2,8,0,1,0,0
M.SKRINIAR,37,2019-2020,INTER,11,BOLOGNA,INTER,95',0,0,2,67,1,0,52,4,0,10,0,1,0,0
M.SKRINIAR,37,2019-2020,INTER,12,INTER,HELLAS VERONA,96',0,0,0,64,1,0,53,1,2,6,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,13,TORINO,INTER,95',0,0,0,51,0,0,39,5,1,10,0,1,0,0
M.SKRINIAR,37,2019-2020,INTER,14,INTER,SPAL,96',0,0,0,79,0,0,72,2,0,4,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,15,INTER,ROMA,95',0,0,0,102,0,0,80,1,0,10,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,16,FIORENTINA,INTER,99',0,0,0,48,0,0,35,2,1,0,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,17,INTER,GENOA,90',0,0,0,70,0,0,64,2,0,1,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,18,NAPOLI,INTER,96',0,0,1,62,0,0,51,1,0,11,0,1,0,0
M.SKRINIAR,37,2019-2020,INTER,20,LECCE,INTER,98',0,0,0,95,0,0,82,1,1,14,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,21,INTER,CAGLIARI,17',0,0,0,7,0,0,4,0,0,8,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,22,UDINESE,INTER,95',0,0,1,81,0,0,72,0,1,12,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,23,INTER,MILAN,97',0,0,0,71,0,0,55,2,0,16,0,1,0,0
M.SKRINIAR,37,2019-2020,INTER,24,LAZIO,INTER,97',0,0,0,68,0,0,57,0,1,8,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,25,INTER,SAMPDORIA,94',0,0,0,102,0,0,80,1,2,12,1,0,0,0
M.SKRINIAR,37,2019-2020,INTER,26,JUVENTUS,INTER,94',0,0,0,62,0,0,47,5,2,3,0,1,0,0
M.SKRINIAR,37,2019-2020,INTER,27,INTER,SASSUOLO,95',0,0,0,64,0,0,52,3,4,13,0,0,1,0
M.SKRINIAR,37,2019-2020,INTER,31,HELLAS VERONA,INTER,98',0,0,0,60,0,0,49,1,0,6,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,32,INTER,TORINO,17',0,0,0,7,0,0,7,1,0,0,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,33,SPAL,INTER,92',0,0,0,83,0,0,70,0,1,10,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,34,ROMA,INTER,97',0,0,0,99,0,0,91,1,1,1,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,36,GENOA,INTER,65',0,0,0,55,0,0,43,0,1,10,0,0,0,0
M.SKRINIAR,37,2019-2020,INTER,38,ATALANTA,INTER,17',0,0,0,11,0,0,10,1,0,1,0,0,0,0
