Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
M.PJANIC,5,2019-2020,JUVENTUS,1,PARMA,JUVENTUS,99',0,0,1,98,0,0,83,1,1,18,0,1,0,0
M.PJANIC,5,2019-2020,JUVENTUS,2,JUVENTUS,NAPOLI,96',0,0,0,65,0,0,53,2,1,8,0,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,3,FIORENTINA,JUVENTUS,44',0,0,1,41,0,0,33,2,0,5,0,1,0,0
M.PJANIC,5,2019-2020,JUVENTUS,4,JUVENTUS,HELLAS VERONA,45',0,0,0,25,0,0,21,3,1,4,0,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,5,BRESCIA,JUVENTUS,96',1,0,1,122,1,0,109,1,0,10,1,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,6,JUVENTUS,SPAL,95',1,0,1,127,1,0,104,2,1,8,1,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,7,INTER,JUVENTUS,98',0,0,0,99,0,1,74,1,4,16,0,1,0,0
M.PJANIC,5,2019-2020,JUVENTUS,8,JUVENTUS,BOLOGNA,94',1,0,1,84,2,0,63,1,1,6,0,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,9,LECCE,JUVENTUS,69',0,0,0,59,0,0,52,0,1,4,0,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,11,TORINO,JUVENTUS,97',0,0,0,64,0,0,49,0,3,15,2,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,12,JUVENTUS,MILAN,95',0,0,0,60,0,0,44,0,1,10,0,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,13,ATALANTA,JUVENTUS,99',0,0,0,50,0,0,36,2,1,5,0,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,14,JUVENTUS,SASSUOLO,94',0,0,0,92,0,0,66,1,1,8,1,1,0,0
M.PJANIC,5,2019-2020,JUVENTUS,15,LAZIO,JUVENTUS,97',0,0,0,80,0,0,64,1,1,4,0,1,0,0
M.PJANIC,5,2019-2020,JUVENTUS,17,SAMPDORIA,JUVENTUS,100',0,0,0,70,0,0,56,2,1,10,0,1,0,0
M.PJANIC,5,2019-2020,JUVENTUS,18,JUVENTUS,CAGLIARI,94',0,0,0,128,0,0,119,1,2,8,2,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,19,ROMA,JUVENTUS,99',0,0,0,63,0,0,53,2,0,5,0,1,0,0
M.PJANIC,5,2019-2020,JUVENTUS,20,JUVENTUS,PARMA,97',0,0,0,81,0,0,65,2,0,12,1,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,21,NAPOLI,JUVENTUS,51',0,0,0,54,0,0,46,1,2,4,0,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,22,JUVENTUS,FIORENTINA,98',0,0,0,74,1,0,62,1,0,6,0,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,23,HELLAS VERONA,JUVENTUS,97',0,0,0,46,0,0,26,2,0,5,0,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,24,JUVENTUS,BRESCIA,8',0,0,0,13,0,0,11,0,0,0,0,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,27,BOLOGNA,JUVENTUS,72',0,0,0,31,0,0,19,4,2,3,0,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,28,JUVENTUS,LECCE,92',0,0,0,86,0,0,76,1,0,4,1,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,29,GENOA,JUVENTUS,75',0,0,0,98,0,1,85,0,0,8,0,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,30,JUVENTUS,TORINO,55',0,0,0,36,0,0,30,1,0,3,1,1,0,0
M.PJANIC,5,2019-2020,JUVENTUS,31,MILAN,JUVENTUS,71',0,0,0,64,0,0,49,1,1,2,0,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,33,SASSUOLO,JUVENTUS,62',0,0,0,47,0,2,32,1,1,6,0,0,0,0
M.PJANIC,5,2019-2020,JUVENTUS,36,JUVENTUS,SAMPDORIA,85',0,0,0,90,0,1,76,2,1,0,0,1,0,0
M.PJANIC,5,2019-2020,JUVENTUS,37,CAGLIARI,JUVENTUS,65',0,0,0,57,0,0,47,1,0,2,0,1,0,0
