Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
FELIPE,27,2019-2020,SPAL,1,SPAL,ATALANTA,96',0,0,0,42,0,0,25,3,0,15,0,0,0,0
FELIPE,27,2019-2020,SPAL,2,BOLOGNA,SPAL,99',0,0,0,29,0,0,20,0,0,8,0,0,0,0
FELIPE,27,2019-2020,SPAL,3,SPAL,LAZIO,17',0,0,0,3,0,0,2,2,0,1,0,1,0,0
FELIPE,27,2019-2020,SPAL,4,SASSUOLO,SPAL,24',0,0,0,15,0,0,14,0,0,2,0,0,0,0
FELIPE,27,2019-2020,SPAL,5,SPAL,LECCE,58',0,0,1,32,1,0,22,3,1,6,0,0,0,0
FELIPE,27,2019-2020,SPAL,12,UDINESE,SPAL,79',0,0,0,30,0,0,21,1,2,14,0,1,0,0
FELIPE,27,2019-2020,SPAL,13,SPAL,GENOA,95',0,0,0,27,0,0,12,2,0,5,0,0,0,0
FELIPE,27,2019-2020,SPAL,16,ROMA,SPAL,74',0,0,0,28,0,0,17,3,0,5,0,1,0,0
FELIPE,27,2019-2020,SPAL,18,SPAL,HELLAS VERONA,16',0,0,0,5,0,0,4,1,0,0,0,0,0,0
FELIPE,27,2019-2020,SPAL,19,FIORENTINA,SPAL,95',0,0,0,63,1,0,45,2,2,4,0,0,0,0
FELIPE,27,2019-2020,SPAL,22,LAZIO,SPAL,69',0,0,0,24,0,0,20,1,2,7,0,0,0,0
FELIPE,27,2019-2020,SPAL,26,PARMA,SPAL,65',0,0,0,27,0,0,17,1,0,3,0,1,0,0
FELIPE,27,2019-2020,SPAL,28,NAPOLI,SPAL,100',0,0,0,58,0,0,48,2,3,7,0,1,0,0
FELIPE,27,2019-2020,SPAL,31,SPAL,UDINESE,96',0,0,0,67,0,0,53,0,1,4,0,0,0,0
FELIPE,27,2019-2020,SPAL,35,SPAL,ROMA,93',0,0,1,53,0,0,42,0,0,6,0,0,0,0
