Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
M.LOCATELLI,73,2019-2020,SASSUOLO,1,TORINO,SASSUOLO,84',0,0,1,59,0,0,36,1,1,2,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,2,SASSUOLO,SAMPDORIA,86',0,0,0,77,1,0,60,0,2,6,1,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,3,ROMA,SASSUOLO,50',0,0,0,38,1,0,29,0,1,4,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,4,SASSUOLO,SPAL,28',0,0,0,11,0,0,8,2,1,0,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,5,PARMA,SASSUOLO,49',0,0,0,37,0,0,23,1,1,12,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,7,BRESCIA,SASSUOLO,95',0,0,0,90,0,0,78,1,4,6,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,11,LECCE,SASSUOLO,88',0,0,0,83,0,1,66,2,0,5,1,1,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,12,SASSUOLO,BOLOGNA,81',0,0,1,62,2,0,46,1,4,12,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,13,SASSUOLO,LAZIO,75',0,0,1,35,0,0,25,0,3,4,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,14,JUVENTUS,SASSUOLO,94',0,0,0,77,1,0,57,1,1,14,0,1,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,15,SASSUOLO,CAGLIARI,96',0,0,0,44,1,0,35,1,4,0,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,16,MILAN,SASSUOLO,80',0,0,0,55,0,0,38,2,1,8,0,1,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,17,SASSUOLO,NAPOLI,96',0,0,1,95,1,1,76,3,2,24,1,1,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,18,GENOA,SASSUOLO,97',0,0,0,102,0,1,75,3,3,4,1,1,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,20,SASSUOLO,TORINO,95',0,1,1,71,1,0,49,4,2,4,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,21,SAMPDORIA,SASSUOLO,97',0,0,0,78,1,0,51,0,4,5,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,22,SASSUOLO,ROMA,95',0,0,0,57,0,0,38,2,2,12,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,23,SPAL,SASSUOLO,95',0,0,0,87,0,0,66,4,4,8,0,1,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,24,SASSUOLO,PARMA,96',0,0,1,108,1,0,84,2,2,11,1,1,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,25,ATALANTA,SASSUOLO,80',0,0,0,67,0,0,52,0,1,2,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,26,SASSUOLO,BRESCIA,95',0,0,1,105,1,0,83,3,2,10,1,1,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,27,INTER,SASSUOLO,36',0,0,0,34,0,0,27,0,0,2,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,28,SASSUOLO,HELLAS VERONA,99',0,0,1,81,1,0,60,1,1,14,1,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,29,FIORENTINA,SASSUOLO,65',0,0,0,50,0,0,43,0,3,12,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,30,SASSUOLO,LECCE,95',0,0,0,79,0,1,67,2,1,7,1,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,31,BOLOGNA,SASSUOLO,84',0,0,0,63,0,0,50,2,3,8,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,32,LAZIO,SASSUOLO,99',0,0,0,73,0,0,58,0,0,11,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,33,SASSUOLO,JUVENTUS,100',0,0,0,103,0,0,91,0,0,5,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,34,CAGLIARI,SASSUOLO,96',0,0,0,122,0,0,103,1,3,14,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,35,SASSUOLO,MILAN,99',0,0,0,87,0,0,68,2,3,3,0,1,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,36,NAPOLI,SASSUOLO,86',0,0,0,63,0,0,50,0,1,5,0,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,37,SASSUOLO,GENOA,77',0,0,0,57,0,0,50,2,0,8,1,0,0,0
M.LOCATELLI,73,2019-2020,SASSUOLO,38,SASSUOLO,UDINESE,69',0,0,0,78,0,0,64,0,1,6,0,0,0,0
