Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
H.HATEBOER,33,2019-2020,ATALANTA,1,SPAL,ATALANTA,96',0,0,0,52,0,1,31,1,1,1,1,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,2,ATALANTA,TORINO,94',0,0,2,49,2,0,35,1,2,10,0,1,0,0
H.HATEBOER,33,2019-2020,ATALANTA,3,GENOA,ATALANTA,100',0,0,0,43,0,0,33,4,0,10,0,1,0,0
H.HATEBOER,33,2019-2020,ATALANTA,5,ROMA,ATALANTA,95',0,0,0,60,2,0,48,2,2,5,1,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,6,SASSUOLO,ATALANTA,96',0,0,1,55,1,1,39,1,0,12,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,8,LAZIO,ATALANTA,97',0,0,0,55,0,0,33,0,0,13,1,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,9,ATALANTA,UDINESE,95',0,0,0,49,0,0,43,3,0,5,1,1,0,0
H.HATEBOER,33,2019-2020,ATALANTA,10,NAPOLI,ATALANTA,102',0,0,0,71,0,0,48,0,0,10,1,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,11,ATALANTA,CAGLIARI,48',0,0,0,52,1,0,42,1,0,2,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,12,SAMPDORIA,ATALANTA,62',0,0,0,35,0,0,24,2,0,5,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,13,ATALANTA,JUVENTUS,99',0,0,1,49,1,0,33,2,0,7,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,14,BRESCIA,ATALANTA,20',0,0,0,16,0,0,9,0,1,4,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,15,ATALANTA,HELLAS VERONA,98',0,0,0,60,1,1,50,0,0,3,0,1,0,0
H.HATEBOER,33,2019-2020,ATALANTA,16,BOLOGNA,ATALANTA,31',0,0,0,26,0,0,20,1,1,7,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,17,ATALANTA,MILAN,3',0,0,0,1,0,0,1,0,0,0,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,18,ATALANTA,PARMA,90',0,0,0,69,0,0,52,3,0,6,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,19,INTER,ATALANTA,95',0,0,0,77,0,0,70,3,1,3,0,1,0,0
H.HATEBOER,33,2019-2020,ATALANTA,21,TORINO,ATALANTA,91',0,0,0,64,0,0,38,3,2,4,0,1,0,0
H.HATEBOER,33,2019-2020,ATALANTA,22,ATALANTA,GENOA,99',0,0,1,66,0,0,50,3,0,0,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,24,ATALANTA,ROMA,96',0,0,1,60,1,0,43,2,0,11,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,25,ATALANTA,SASSUOLO,96',0,0,0,46,0,0,35,2,0,9,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,26,LECCE,ATALANTA,93',0,0,0,58,0,0,46,2,0,7,1,1,0,0
H.HATEBOER,33,2019-2020,ATALANTA,27,ATALANTA,LAZIO,95',0,0,0,55,1,1,40,1,3,2,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,28,UDINESE,ATALANTA,59',0,0,0,35,0,0,32,0,0,5,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,29,ATALANTA,NAPOLI,13',0,0,0,8,0,0,7,1,0,0,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,30,CAGLIARI,ATALANTA,75',0,0,1,49,1,0,40,2,0,1,0,1,0,0
H.HATEBOER,33,2019-2020,ATALANTA,31,ATALANTA,SAMPDORIA,95',0,0,1,85,1,0,56,2,2,5,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,32,JUVENTUS,ATALANTA,95',0,0,0,74,0,0,59,2,1,11,0,1,0,0
H.HATEBOER,33,2019-2020,ATALANTA,34,HELLAS VERONA,ATALANTA,93',0,0,0,46,0,0,32,1,1,0,0,1,0,0
H.HATEBOER,33,2019-2020,ATALANTA,36,MILAN,ATALANTA,94',0,0,0,42,0,0,25,0,3,7,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,37,PARMA,ATALANTA,63',0,0,0,43,0,0,35,0,0,3,0,0,0,0
H.HATEBOER,33,2019-2020,ATALANTA,38,ATALANTA,INTER,33',0,0,0,23,0,0,21,0,0,0,0,0,0,0
