Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
M.LERIS,26,2019-2020,SAMPDORIA,1,SAMPDORIA,LAZIO,26',0,0,1,23,0,0,9,0,0,2,0,0,0,0
M.LERIS,26,2019-2020,SAMPDORIA,2,SASSUOLO,SAMPDORIA,47',0,0,0,29,0,0,13,0,2,0,0,0,0,0
M.LERIS,26,2019-2020,SAMPDORIA,3,NAPOLI,SAMPDORIA,30',0,0,0,15,0,0,6,0,1,3,0,0,0,0
M.LERIS,26,2019-2020,SAMPDORIA,9,BOLOGNA,SAMPDORIA,46',0,0,0,20,0,0,11,3,1,8,0,0,0,0
M.LERIS,26,2019-2020,SAMPDORIA,10,SAMPDORIA,LECCE,28',0,0,0,13,0,0,8,0,0,6,0,0,0,0
M.LERIS,26,2019-2020,SAMPDORIA,15,SAMPDORIA,PARMA,37',0,0,0,26,0,0,18,1,0,2,0,0,0,0
M.LERIS,26,2019-2020,SAMPDORIA,17,SAMPDORIA,JUVENTUS,47',0,0,0,10,0,0,8,0,2,2,0,0,0,0
M.LERIS,26,2019-2020,SAMPDORIA,25,INTER,SAMPDORIA,25',0,0,1,9,0,0,1,1,0,6,0,0,0,0
M.LERIS,26,2019-2020,SAMPDORIA,27,ROMA,SAMPDORIA,30',0,0,0,11,0,0,6,0,1,2,0,0,0,0
M.LERIS,26,2019-2020,SAMPDORIA,28,SAMPDORIA,BOLOGNA,17',0,0,0,10,0,0,6,0,0,0,0,0,0,0
M.LERIS,26,2019-2020,SAMPDORIA,29,LECCE,SAMPDORIA,13',0,0,0,6,0,0,4,0,0,2,0,0,0,0
M.LERIS,26,2019-2020,SAMPDORIA,30,SAMPDORIA,SPAL,26',0,0,0,8,0,0,5,1,0,0,0,0,0,0
M.LERIS,26,2019-2020,SAMPDORIA,36,JUVENTUS,SAMPDORIA,78',0,0,0,35,1,0,25,0,1,6,1,0,0,0
M.LERIS,26,2019-2020,SAMPDORIA,37,SAMPDORIA,MILAN,49',0,0,0,28,1,0,17,0,0,6,1,0,0,0
M.LERIS,26,2019-2020,SAMPDORIA,38,BRESCIA,SAMPDORIA,70',1,0,1,45,1,0,20,2,2,4,0,0,0,0
