Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
R.MALINOVSKYI,18,2019-2020,ATALANTA,1,SPAL,ATALANTA,40',0,0,0,16,0,0,10,1,2,0,1,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,2,ATALANTA,TORINO,26',0,0,0,14,0,0,5,0,1,4,1,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,4,ATALANTA,FIORENTINA,99',0,0,0,70,0,0,42,4,0,13,1,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,5,ROMA,ATALANTA,81',0,0,0,54,0,0,32,1,3,6,0,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,6,SASSUOLO,ATALANTA,22',0,0,0,16,0,0,10,1,0,0,0,1,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,7,ATALANTA,LECCE,20',0,0,0,25,0,0,21,0,2,0,0,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,8,LAZIO,ATALANTA,97',0,0,3,59,2,0,30,3,2,9,0,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,9,ATALANTA,UDINESE,38',0,0,0,31,0,0,24,0,1,2,1,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,11,ATALANTA,CAGLIARI,48',0,0,1,57,2,0,34,1,3,4,1,1,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,12,SAMPDORIA,ATALANTA,77',0,0,3,54,1,0,16,4,6,0,0,0,1,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,14,BRESCIA,ATALANTA,36',0,0,1,28,1,0,18,3,1,4,0,1,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,15,ATALANTA,HELLAS VERONA,70',1,0,1,62,1,0,30,0,4,11,0,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,16,BOLOGNA,ATALANTA,96',1,0,4,52,3,0,28,3,0,0,1,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,17,ATALANTA,MILAN,91',0,0,0,38,1,1,26,0,3,2,0,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,18,ATALANTA,PARMA,12',0,0,0,14,0,0,9,0,0,0,0,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,19,INTER,ATALANTA,41',0,0,1,50,1,0,34,1,1,5,0,1,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,20,ATALANTA,SPAL,38',0,0,0,29,0,0,22,0,1,2,1,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,21,TORINO,ATALANTA,20',0,0,0,15,0,0,12,0,0,0,0,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,22,ATALANTA,GENOA,35',0,0,2,24,0,0,13,0,1,4,0,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,23,FIORENTINA,ATALANTA,30',1,0,1,23,1,0,18,1,2,2,0,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,24,ATALANTA,ROMA,10',0,0,0,6,0,0,3,0,1,0,0,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,25,ATALANTA,SASSUOLO,23',0,0,0,16,0,0,12,2,0,0,1,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,26,LECCE,ATALANTA,23',1,0,1,20,1,0,13,3,1,0,2,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,27,ATALANTA,LAZIO,77',1,0,3,63,2,0,40,0,3,6,0,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,28,UDINESE,ATALANTA,52',0,0,4,52,3,0,35,2,1,0,0,1,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,30,CAGLIARI,ATALANTA,62',0,0,3,52,1,0,25,0,5,9,1,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,31,ATALANTA,SAMPDORIA,26',0,0,0,25,0,1,15,0,0,3,0,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,32,JUVENTUS,ATALANTA,25',1,0,1,18,2,0,10,1,2,0,0,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,33,ATALANTA,BRESCIA,74',1,0,2,76,1,2,56,0,3,2,0,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,34,HELLAS VERONA,ATALANTA,79',0,0,0,48,0,0,28,2,2,3,0,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,35,ATALANTA,BOLOGNA,29',0,0,0,18,0,0,7,1,0,2,0,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,36,MILAN,ATALANTA,58',0,0,1,35,1,0,14,1,2,0,1,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,37,PARMA,ATALANTA,50',1,0,1,37,1,0,25,0,0,0,1,0,0,0
R.MALINOVSKYI,18,2019-2020,ATALANTA,38,ATALANTA,INTER,33',0,0,0,33,0,0,22,2,1,0,0,0,0,0
