Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
ROMULO,5,2019-2020,GENOA,2,GENOA,FIORENTINA,23',0,0,0,9,0,0,5,1,1,4,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,3,BRESCIA,BOLOGNA,87',0,0,2,27,1,1,14,1,2,6,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,4,UDINESE,BRESCIA,93',1,0,1,29,1,0,17,2,2,3,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,5,BRESCIA,JUVENTUS,87',0,0,0,29,0,1,17,2,0,4,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,6,NAPOLI,BRESCIA,26',0,0,0,7,0,0,4,0,1,0,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,7,BRESCIA,SASSUOLO,95',0,0,1,30,1,0,26,1,0,4,1,0,0,0
ROMULO,28,2019-2020,BRESCIA,8,BRESCIA,FIORENTINA,82',0,0,0,22,0,0,13,1,3,0,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,9,GENOA,BRESCIA,98',0,0,0,41,0,0,26,1,3,8,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,10,BRESCIA,INTER,88',0,0,0,25,0,0,16,0,1,6,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,11,HELLAS VERONA,BRESCIA,100',0,0,0,33,1,1,21,2,1,2,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,12,BRESCIA,TORINO,92',0,0,0,38,0,0,26,1,1,4,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,13,ROMA,BRESCIA,93',0,0,0,42,0,0,32,1,0,6,0,1,0,0
ROMULO,28,2019-2020,BRESCIA,14,BRESCIA,ATALANTA,95',0,0,0,30,1,0,22,2,0,3,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,15,SPAL,BRESCIA,99',0,0,1,20,1,0,10,1,0,0,1,0,0,0
ROMULO,28,2019-2020,BRESCIA,16,BRESCIA,LECCE,96',0,0,3,37,4,0,20,2,2,2,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,17,PARMA,BRESCIA,94',0,0,0,40,0,0,25,1,1,0,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,18,BRESCIA,LAZIO,95',0,0,1,46,0,0,30,0,2,3,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,19,SAMPDORIA,BRESCIA,97',0,0,0,36,0,0,18,2,1,12,0,1,0,0
ROMULO,28,2019-2020,BRESCIA,20,BRESCIA,CAGLIARI,95',0,0,0,38,0,0,21,1,1,7,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,21,BRESCIA,MILAN,94',0,0,0,42,0,0,26,1,1,4,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,22,BOLOGNA,BRESCIA,76',0,0,0,25,0,0,12,2,2,4,0,1,0,0
ROMULO,28,2019-2020,BRESCIA,27,FIORENTINA,BRESCIA,41',0,0,0,13,0,0,8,0,0,1,0,0,0,0
ROMULO,28,2019-2020,BRESCIA,28,BRESCIA,GENOA,14',0,0,0,13,0,0,10,0,0,0,0,0,0,0
