Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
C.OLIVA,17,2019-2020,CAGLIARI,4,CAGLIARI,GENOA,39',0,0,0,14,0,0,14,1,0,0,0,0,0,0
C.OLIVA,17,2019-2020,CAGLIARI,5,NAPOLI,CAGLIARI,96',0,0,0,52,0,0,32,0,1,18,0,0,0,0
C.OLIVA,17,2019-2020,CAGLIARI,6,CAGLIARI,HELLAS VERONA,18',0,0,0,9,0,0,7,0,0,2,0,0,0,0
C.OLIVA,17,2019-2020,CAGLIARI,10,CAGLIARI,BOLOGNA,24',0,0,0,7,0,0,4,0,0,3,0,0,0,0
C.OLIVA,17,2019-2020,CAGLIARI,11,ATALANTA,CAGLIARI,94',1,0,1,63,1,0,48,4,0,13,0,1,0,0
C.OLIVA,17,2019-2020,CAGLIARI,16,CAGLIARI,LAZIO,19',0,0,0,8,0,0,5,0,0,0,0,0,0,0
C.OLIVA,17,2019-2020,CAGLIARI,18,JUVENTUS,CAGLIARI,8',0,0,0,9,0,0,8,0,0,0,0,0,0,0
C.OLIVA,17,2019-2020,CAGLIARI,20,BRESCIA,CAGLIARI,21',0,0,0,20,0,0,17,0,0,0,0,0,0,0
C.OLIVA,17,2019-2020,CAGLIARI,21,INTER,CAGLIARI,78',0,0,0,38,0,0,31,0,0,0,1,0,0,0
C.OLIVA,17,2019-2020,CAGLIARI,22,CAGLIARI,PARMA,24',0,0,0,6,0,0,3,0,0,0,0,0,0,0
C.OLIVA,17,2019-2020,CAGLIARI,26,CAGLIARI,ROMA,97',0,0,0,42,0,1,33,0,1,4,0,0,0,0
