Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,1,SAMPDORIA,LAZIO,94',0,0,0,75,0,0,53,3,2,9,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,2,SASSUOLO,SAMPDORIA,92',0,0,0,47,0,0,31,1,1,0,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,3,NAPOLI,SAMPDORIA,98',0,0,0,50,0,0,41,0,0,7,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,4,SAMPDORIA,TORINO,97',0,0,0,43,0,0,21,2,1,15,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,5,FIORENTINA,SAMPDORIA,98',0,0,0,74,0,0,57,1,1,8,0,1,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,6,SAMPDORIA,INTER,97',0,0,0,78,0,0,55,1,1,22,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,7,HELLAS VERONA,SAMPDORIA,80',0,0,1,65,1,0,40,0,1,12,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,8,SAMPDORIA,ROMA,98',0,0,0,48,0,0,35,3,1,10,0,1,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,9,BOLOGNA,SAMPDORIA,95',0,0,0,52,0,0,33,2,2,19,0,1,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,12,SAMPDORIA,ATALANTA,97',0,0,0,47,0,0,21,0,0,12,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,18,MILAN,SAMPDORIA,97',0,0,0,34,0,0,16,3,2,2,0,1,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,19,SAMPDORIA,BRESCIA,88',0,0,0,64,0,0,48,0,0,2,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,20,LAZIO,SAMPDORIA,90',0,0,0,56,0,0,38,1,1,4,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,21,SAMPDORIA,SASSUOLO,74',0,0,0,41,0,0,25,2,0,12,0,1,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,23,TORINO,SAMPDORIA,96',0,0,0,73,0,0,51,1,1,14,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,24,SAMPDORIA,FIORENTINA,95',0,0,0,53,0,0,31,2,2,13,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,25,INTER,SAMPDORIA,94',0,0,0,42,0,0,15,1,1,3,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,26,SAMPDORIA,HELLAS VERONA,97',0,0,0,67,0,0,53,3,0,7,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,27,ROMA,SAMPDORIA,95',0,0,0,56,0,0,34,2,0,8,0,1,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,28,SAMPDORIA,BOLOGNA,82',0,0,0,54,1,0,28,2,1,7,1,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,29,LECCE,SAMPDORIA,100',0,0,0,52,0,0,32,1,1,16,0,1,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,30,SAMPDORIA,SPAL,98',0,0,0,47,1,0,29,2,3,8,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,31,ATALANTA,SAMPDORIA,95',0,0,0,68,0,0,33,2,2,16,1,1,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,32,UDINESE,SAMPDORIA,95',0,0,0,89,0,0,72,0,0,4,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,33,SAMPDORIA,CAGLIARI,22',0,0,0,23,0,0,19,0,0,1,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,34,PARMA,SAMPDORIA,98',0,1,0,43,0,0,31,1,1,4,0,0,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,35,SAMPDORIA,GENOA,99',0,0,0,62,0,0,45,1,0,5,0,1,0,0
B.BERESZYNSKI,24,2019-2020,SAMPDORIA,37,SAMPDORIA,MILAN,100',0,0,0,47,0,0,32,1,0,4,0,1,0,0
