Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
F.RIBERY,7,2019-2020,FIORENTINA,1,FIORENTINA,NAPOLI,17',0,0,0,10,0,0,4,0,1,0,0,0,0,0
F.RIBERY,7,2019-2020,FIORENTINA,2,GENOA,FIORENTINA,22',0,0,1,14,1,0,10,1,0,0,1,0,0,0
F.RIBERY,7,2019-2020,FIORENTINA,3,FIORENTINA,JUVENTUS,72',0,0,2,45,2,0,25,1,3,2,1,0,0,0
F.RIBERY,7,2019-2020,FIORENTINA,4,ATALANTA,FIORENTINA,71',1,0,2,34,1,0,19,0,0,4,0,0,0,0
F.RIBERY,7,2019-2020,FIORENTINA,5,FIORENTINA,SAMPDORIA,77',0,0,1,49,2,1,26,3,4,5,0,0,0,0
F.RIBERY,7,2019-2020,FIORENTINA,6,MILAN,FIORENTINA,90',1,0,2,58,3,0,34,0,1,4,2,0,0,0
F.RIBERY,7,2019-2020,FIORENTINA,7,FIORENTINA,UDINESE,89',0,0,0,50,1,0,31,1,2,2,0,0,0,0
F.RIBERY,7,2019-2020,FIORENTINA,8,BRESCIA,FIORENTINA,91',0,0,0,54,0,0,39,2,1,4,1,1,0,0
F.RIBERY,7,2019-2020,FIORENTINA,9,FIORENTINA,LAZIO,77',0,0,0,55,1,1,31,1,1,4,1,0,0,1
F.RIBERY,7,2019-2020,FIORENTINA,13,HELLAS VERONA,FIORENTINA,97',0,0,0,76,0,0,58,0,2,8,1,0,0,0
F.RIBERY,7,2019-2020,FIORENTINA,14,FIORENTINA,LECCE,47',0,0,0,38,0,0,25,1,1,0,1,0,0,0
F.RIBERY,7,2019-2020,FIORENTINA,27,FIORENTINA,BRESCIA,93',0,0,1,54,1,0,35,3,1,0,1,0,0,0
F.RIBERY,7,2019-2020,FIORENTINA,28,LAZIO,FIORENTINA,86',1,0,1,56,1,0,33,0,4,7,0,0,0,0
F.RIBERY,7,2019-2020,FIORENTINA,29,FIORENTINA,SASSUOLO,69',0,0,1,31,0,0,18,0,0,0,2,0,0,0
F.RIBERY,7,2019-2020,FIORENTINA,30,PARMA,FIORENTINA,73',0,0,0,33,0,0,20,2,4,5,0,0,0,0
F.RIBERY,7,2019-2020,FIORENTINA,31,FIORENTINA,CAGLIARI,79',0,0,1,73,1,0,51,1,3,5,0,0,0,0
F.RIBERY,7,2019-2020,FIORENTINA,32,FIORENTINA,HELLAS VERONA,48',0,0,0,30,0,0,19,0,2,0,0,0,0,0
F.RIBERY,7,2019-2020,FIORENTINA,33,LECCE,FIORENTINA,85',0,0,0,48,0,0,37,0,3,4,2,1,0,0
F.RIBERY,7,2019-2020,FIORENTINA,34,FIORENTINA,TORINO,86',0,0,1,61,0,1,41,2,3,2,2,0,0,0
F.RIBERY,7,2019-2020,FIORENTINA,35,INTER,FIORENTINA,77',0,0,1,47,0,0,27,2,2,3,0,1,0,0
F.RIBERY,7,2019-2020,FIORENTINA,36,ROMA,FIORENTINA,48',0,0,0,27,0,0,16,0,1,2,0,0,0,0
