Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,KP,FYC,SYC,RC
R.SAPONARA,91,2019-2020,GENOA,3,GENOA,ATALANTA,26',0,0,0,12,0,0,6,0,0,3,0,0,0,0
R.SAPONARA,91,2019-2020,GENOA,4,CAGLIARI,GENOA,75',0,0,0,38,1,0,24,0,0,7,0,1,0,0
R.SAPONARA,91,2019-2020,GENOA,5,GENOA,BOLOGNA,25',0,0,0,8,0,0,2,0,0,1,0,0,0,0
R.SAPONARA,91,2019-2020,GENOA,11,GENOA,UDINESE,52',0,0,0,46,0,0,30,1,0,2,0,0,0,0
R.SAPONARA,18,2019-2020,LECCE,22,LECCE,TORINO,74',0,0,0,43,0,2,23,2,2,2,1,0,0,0
R.SAPONARA,18,2019-2020,LECCE,23,NAPOLI,LECCE,95',0,0,2,61,0,0,35,0,1,2,2,0,0,0
R.SAPONARA,18,2019-2020,LECCE,26,LECCE,ATALANTA,93',1,0,1,44,1,1,23,1,1,2,0,1,0,0
R.SAPONARA,18,2019-2020,LECCE,27,LECCE,MILAN,91',0,0,0,47,0,0,24,1,2,4,1,0,0,0
R.SAPONARA,18,2019-2020,LECCE,29,LECCE,SAMPDORIA,84',0,0,0,48,0,0,27,1,3,2,0,0,0,0
R.SAPONARA,18,2019-2020,LECCE,31,LECCE,LAZIO,66',0,0,0,33,0,1,18,0,2,3,0,0,0,0
R.SAPONARA,18,2019-2020,LECCE,32,CAGLIARI,LECCE,99',0,0,2,48,2,0,25,0,1,9,1,0,0,0
R.SAPONARA,18,2019-2020,LECCE,33,LECCE,FIORENTINA,49',0,0,0,28,0,0,20,0,0,0,0,0,0,0
R.SAPONARA,18,2019-2020,LECCE,34,GENOA,LECCE,100',0,0,0,56,0,0,34,1,0,4,2,1,0,0
R.SAPONARA,18,2019-2020,LECCE,35,LECCE,BRESCIA,100',1,0,2,81,3,0,60,0,2,4,0,0,0,0
R.SAPONARA,18,2019-2020,LECCE,36,BOLOGNA,LECCE,63',0,0,0,39,0,0,26,1,1,4,0,0,0,0
R.SAPONARA,18,2019-2020,LECCE,37,UDINESE,LECCE,13',0,0,0,10,0,0,6,2,1,0,0,0,0,0
R.SAPONARA,18,2019-2020,LECCE,38,LECCE,PARMA,97',0,0,1,71,0,0,47,0,1,0,2,0,0,0
