Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
RAFAEL,1,2017-2018,CAGLIARI,8,CAGLIARI,GENOA,30',1,0,2,0,0,0,0,0
RAFAEL,1,2017-2018,CAGLIARI,10,CAGLIARI,BENEVENTO,100',1,0,2,0,0,0,0,0
RAFAEL,1,2017-2018,CAGLIARI,11,TORINO,CAGLIARI,96',2,0,6,0,1,0,0,0
RAFAEL,1,2017-2018,CAGLIARI,12,CAGLIARI,HELLAS VERONA,96',1,0,1,0,0,1,0,0
RAFAEL,1,2017-2018,CAGLIARI,13,UDINESE,CAGLIARI,100',0,0,6,0,0,0,0,0
RAFAEL,1,2017-2018,CAGLIARI,14,CAGLIARI,INTER,96',3,0,1,0,0,0,0,0
RAFAEL,1,2017-2018,CAGLIARI,15,BOLOGNA,CAGLIARI,95',1,0,2,0,1,0,0,0
RAFAEL,1,2017-2018,CAGLIARI,19,ATALANTA,CAGLIARI,97',1,0,6,0,1,0,0,0
RAFAEL,1,2017-2018,CAGLIARI,20,CAGLIARI,JUVENTUS,100',1,0,1,0,0,0,0,0
RAFAEL,1,2017-2018,CAGLIARI,22,CROTONE,CAGLIARI,59',0,0,5,0,0,0,0,0
