Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,1,UDINESE,CHIEVOVERONA,94',1,0,5,1,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,2,CHIEVOVERONA,LAZIO,96',2,0,1,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,3,JUVENTUS,CHIEVOVERONA,93',3,0,3,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,4,CHIEVOVERONA,ATALANTA,96',1,0,5,1,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,5,GENOA,CHIEVOVERONA,93',1,0,2,1,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,6,CAGLIARI,CHIEVOVERONA,96',0,0,3,1,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,7,CHIEVOVERONA,FIORENTINA,95',1,0,4,1,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,8,SASSUOLO,CHIEVOVERONA,93',0,0,3,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,9,CHIEVOVERONA,HELLAS VERONA,95',2,0,1,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,10,CHIEVOVERONA,MILAN,94',4,0,1,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,11,SAMPDORIA,CHIEVOVERONA,95',4,0,3,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,12,CHIEVOVERONA,NAPOLI,97',0,0,8,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,13,TORINO,CHIEVOVERONA,97',1,0,4,0,1,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,14,CHIEVOVERONA,SPAL,96',1,0,5,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,15,INTER,CHIEVOVERONA,92',5,0,8,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,16,CHIEVOVERONA,ROMA,95',0,0,10,1,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,17,CROTONE,CHIEVOVERONA,96',1,0,4,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,18,CHIEVOVERONA,BOLOGNA,98',3,0,3,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,19,BENEVENTO,CHIEVOVERONA,96',1,0,10,1,2,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,20,CHIEVOVERONA,UDINESE,95',1,0,1,1,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,21,LAZIO,CHIEVOVERONA,96',5,0,6,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,22,CHIEVOVERONA,JUVENTUS,91',2,0,5,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,23,ATALANTA,CHIEVOVERONA,97',1,0,3,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,24,CHIEVOVERONA,GENOA,95',1,0,2,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,25,CHIEVOVERONA,CAGLIARI,95',1,0,2,0,0,1,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,26,FIORENTINA,CHIEVOVERONA,97',1,0,6,2,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,27,CHIEVOVERONA,SASSUOLO,99',1,0,3,1,1,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,28,HELLAS VERONA,CHIEVOVERONA,95',1,0,1,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,29,MILAN,CHIEVOVERONA,97',3,0,6,0,1,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,30,CHIEVOVERONA,SAMPDORIA,95',1,0,5,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,31,NAPOLI,CHIEVOVERONA,95',2,0,11,2,1,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,32,CHIEVOVERONA,TORINO,94',0,0,3,0,1,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,33,SPAL,CHIEVOVERONA,94',0,0,1,1,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,34,CHIEVOVERONA,INTER,97',2,0,4,1,1,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,35,ROMA,CHIEVOVERONA,95',4,0,3,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,36,CHIEVOVERONA,CROTONE,98',1,0,2,1,0,1,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,37,BOLOGNA,CHIEVOVERONA,95',1,0,2,0,0,0,0,0
S.SORRENTINO,70,2017-2018,CHIEVOVERONA,38,CHIEVOVERONA,BENEVENTO,96',0,0,3,0,0,0,0,0
