Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
A.BRIGNOLI,22,2017-2018,BENEVENTO,8,HELLAS VERONA,BENEVENTO,97',1,0,2,0,0,1,0,0
A.BRIGNOLI,22,2017-2018,BENEVENTO,9,BENEVENTO,FIORENTINA,95',3,0,5,0,0,0,0,0
A.BRIGNOLI,22,2017-2018,BENEVENTO,10,CAGLIARI,BENEVENTO,100',2,0,3,1,0,0,0,0
A.BRIGNOLI,22,2017-2018,BENEVENTO,11,BENEVENTO,LAZIO,92',5,0,3,0,0,0,0,0
A.BRIGNOLI,22,2017-2018,BENEVENTO,12,JUVENTUS,BENEVENTO,96',2,0,7,0,2,0,0,0
A.BRIGNOLI,22,2017-2018,BENEVENTO,13,BENEVENTO,SASSUOLO,97',2,0,5,2,1,0,0,0
A.BRIGNOLI,22,2017-2018,BENEVENTO,14,ATALANTA,BENEVENTO,94',1,0,3,0,0,0,0,0
A.BRIGNOLI,22,2017-2018,BENEVENTO,15,BENEVENTO,MILAN,96',2,0,5,0,2,0,0,0
A.BRIGNOLI,22,2017-2018,BENEVENTO,16,UDINESE,BENEVENTO,94',2,0,0,0,0,0,0,0
A.BRIGNOLI,22,2017-2018,BENEVENTO,22,TORINO,BENEVENTO,58',2,0,2,0,0,0,0,0
A.BRIGNOLI,22,2017-2018,BENEVENTO,27,BENEVENTO,HELLAS VERONA,94',0,0,0,0,0,0,0,0
A.BRIGNOLI,22,2017-2018,BENEVENTO,30,LAZIO,BENEVENTO,85',6,0,11,0,1,1,0,0
A.BRIGNOLI,22,2017-2018,BENEVENTO,35,BENEVENTO,UDINESE,100',3,0,2,0,0,0,0,0
