Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
E.VIVIANO,2,2017-2018,SAMPDORIA,3,SAMPDORIA,ROMA,98',1,0,4,0,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,11,SAMPDORIA,CHIEVOVERONA,95',1,0,5,0,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,12,GENOA,SAMPDORIA,94',0,0,2,1,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,13,SAMPDORIA,JUVENTUS,98',2,0,2,0,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,14,BOLOGNA,SAMPDORIA,97',3,0,4,2,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,15,SAMPDORIA,LAZIO,94',2,0,3,0,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,16,CAGLIARI,SAMPDORIA,96',2,0,4,0,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,17,SAMPDORIA,SASSUOLO,97',1,0,7,0,1,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,18,NAPOLI,SAMPDORIA,95',3,0,5,0,1,1,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,19,SAMPDORIA,SPAL,96',0,0,3,1,1,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,20,BENEVENTO,SAMPDORIA,96',3,0,2,0,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,21,SAMPDORIA,FIORENTINA,94',1,0,4,0,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,22,ROMA,SAMPDORIA,95',0,0,8,0,1,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,23,SAMPDORIA,TORINO,100',1,0,5,0,0,1,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,24,SAMPDORIA,HELLAS VERONA,94',0,0,1,0,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,25,MILAN,SAMPDORIA,94',1,0,7,0,2,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,26,SAMPDORIA,UDINESE,98',1,0,3,0,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,27,ATALANTA,SAMPDORIA,96',1,0,1,1,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,28,CROTONE,SAMPDORIA,99',4,1,5,0,1,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,29,SAMPDORIA,INTER,92',5,0,3,0,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,30,CHIEVOVERONA,SAMPDORIA,95',2,0,2,1,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,31,SAMPDORIA,GENOA,94',0,0,3,0,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,32,JUVENTUS,SAMPDORIA,95',3,0,3,0,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,33,SAMPDORIA,BOLOGNA,95',0,0,2,0,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,34,LAZIO,SAMPDORIA,91',4,0,5,0,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,35,SAMPDORIA,CAGLIARI,99',1,0,1,0,0,0,0,0
E.VIVIANO,2,2017-2018,SAMPDORIA,36,SASSUOLO,SAMPDORIA,95',1,0,6,1,0,0,0,0
