Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
ALISSON,1,2017-2018,ROMA,1,ATALANTA,ROMA,95',0,0,6,0,1,0,0,0
ALISSON,1,2017-2018,ROMA,2,ROMA,INTER,94',3,0,5,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,3,SAMPDORIA,ROMA,98',1,0,2,0,1,0,0,0
ALISSON,1,2017-2018,ROMA,4,ROMA,HELLAS VERONA,93',0,0,1,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,5,BENEVENTO,ROMA,92',0,0,6,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,6,ROMA,UDINESE,93',1,0,4,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,7,MILAN,ROMA,95',0,0,3,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,8,ROMA,NAPOLI,96',1,0,5,2,0,0,0,0
ALISSON,1,2017-2018,ROMA,9,TORINO,ROMA,93',0,0,0,0,0,1,0,0
ALISSON,1,2017-2018,ROMA,10,ROMA,CROTONE,95',0,0,2,1,0,0,0,0
ALISSON,1,2017-2018,ROMA,11,ROMA,BOLOGNA,94',0,0,2,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,12,FIORENTINA,ROMA,95',2,0,4,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,13,ROMA,LAZIO,97',1,0,2,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,14,GENOA,ROMA,97',1,0,3,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,15,ROMA,SPAL,97',1,0,1,0,1,0,0,0
ALISSON,1,2017-2018,ROMA,16,CHIEVOVERONA,ROMA,95',0,0,1,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,17,ROMA,CAGLIARI,98',0,0,0,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,18,JUVENTUS,ROMA,95',1,0,4,1,0,0,0,0
ALISSON,1,2017-2018,ROMA,19,ROMA,SASSUOLO,95',1,0,5,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,20,ROMA,ATALANTA,94',2,0,1,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,21,INTER,ROMA,94',1,0,8,2,0,0,0,0
ALISSON,1,2017-2018,ROMA,22,ROMA,SAMPDORIA,95',1,0,11,0,1,0,0,0
ALISSON,1,2017-2018,ROMA,23,HELLAS VERONA,ROMA,94',0,0,1,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,24,ROMA,BENEVENTO,95',2,0,0,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,25,UDINESE,ROMA,95',0,0,4,1,0,0,0,0
ALISSON,1,2017-2018,ROMA,26,ROMA,MILAN,95',2,0,4,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,27,NAPOLI,ROMA,93',2,0,12,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,28,ROMA,TORINO,96',0,0,3,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,29,CROTONE,ROMA,95',0,0,3,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,30,BOLOGNA,ROMA,98',1,0,0,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,31,ROMA,FIORENTINA,96',2,0,0,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,32,LAZIO,ROMA,94',0,0,1,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,33,ROMA,GENOA,96',1,0,2,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,34,SPAL,ROMA,96',0,0,3,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,35,ROMA,CHIEVOVERONA,95',1,0,5,0,1,0,0,0
ALISSON,1,2017-2018,ROMA,36,CAGLIARI,ROMA,97',0,0,2,0,0,0,0,0
ALISSON,1,2017-2018,ROMA,37,ROMA,JUVENTUS,92',0,0,0,0,0,0,0,0
