Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
C.PINSOGLIO,16,2017-2018,JUVENTUS,38,JUVENTUS,HELLAS VERONA,30',1,0,1,0,0,0,0,0
