Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
B.DJIMSITI,19,2020-2021,ATALANTA,1,LAZIO,ATALANTA,46',0,0,0,0,0,0,1,34,0,0,19,76,5,7,1,0,0
B.DJIMSITI,19,2020-2021,ATALANTA,3,ATALANTA,CAGLIARI,94',0,0,0,0,0,0,0,88,0,0,65,90,21,12,0,0,0
B.DJIMSITI,19,2020-2021,ATALANTA,4,NAPOLI,ATALANTA,49',0,0,0,0,0,0,0,35,0,0,27,100,12,8,1,0,0
B.DJIMSITI,19,2020-2021,ATALANTA,5,ATALANTA,SAMPDORIA,96',0,0,0,0,0,0,2,103,0,0,71,86,32,13,0,0,0
B.DJIMSITI,19,2020-2021,ATALANTA,6,CROTONE,ATALANTA,95',0,0,0,0,0,0,0,81,0,0,60,87,27,13,0,0,0
B.DJIMSITI,19,2020-2021,ATALANTA,7,ATALANTA,INTER,94',0,0,0,0,0,0,0,71,0,0,48,84,23,11,1,0,0
B.DJIMSITI,19,2020-2021,ATALANTA,9,ATALANTA,HELLAS VERONA,95',0,0,0,0,0,0,0,73,0,0,57,92,22,8,0,0,0
B.DJIMSITI,19,2020-2021,ATALANTA,11,ATALANTA,FIORENTINA,94',0,0,0,0,0,0,2,81,1,2,54,87,30,11,0,0,0
B.DJIMSITI,19,2020-2021,ATALANTA,12,JUVENTUS,ATALANTA,97',0,0,0,0,0,0,1,46,0,0,23,72,13,8,0,0,0
B.DJIMSITI,19,2020-2021,ATALANTA,13,ATALANTA,ROMA,93',0,0,0,0,0,0,1,74,0,0,55,83,30,4,0,0,0
B.DJIMSITI,19,2020-2021,ATALANTA,14,BOLOGNA,ATALANTA,94',0,0,1,1,0,0,3,63,0,0,51,89,28,2,1,0,0
B.DJIMSITI,19,2020-2021,ATALANTA,15,ATALANTA,SASSUOLO,78',0,0,1,0,0,0,1,41,0,0,26,84,13,5,0,0,0
B.DJIMSITI,19,2020-2021,ATALANTA,16,ATALANTA,PARMA,94',0,0,2,0,1,1,0,73,0,0,50,83,31,9,0,0,0
B.DJIMSITI,19,2020-2021,ATALANTA,18,ATALANTA,GENOA,97',0,0,0,0,0,0,2,90,0,3,64,83,36,9,0,0,0
B.DJIMSITI,19,2020-2021,ATALANTA,19,MILAN,ATALANTA,93',0,0,1,1,0,0,1,50,0,0,27,82,14,7,0,0,0
