Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
IAGO FALQUE,44,2020-2021,BENEVENTO,3,BENEVENTO,BOLOGNA,76',0,0,2,0,1,0,0,37,0,0,20,87,17,2,0,0,0
IAGO FALQUE,44,2020-2021,BENEVENTO,4,ROMA,BENEVENTO,49',0,0,0,0,0,0,0,23,0,0,11,79,6,0,0,0,0
IAGO FALQUE,44,2020-2021,BENEVENTO,11,SASSUOLO,BENEVENTO,16',0,0,1,1,0,1,0,21,0,3,16,84,16,0,0,0,0
IAGO FALQUE,44,2020-2021,BENEVENTO,12,BENEVENTO,LAZIO,23',0,0,0,0,0,0,0,26,0,1,18,95,9,0,0,0,0
IAGO FALQUE,44,2020-2021,BENEVENTO,18,CROTONE,BENEVENTO,18',1,0,1,1,0,1,0,23,0,0,11,79,9,0,0,0,0
IAGO FALQUE,44,2020-2021,BENEVENTO,19,BENEVENTO,TORINO,11',0,0,0,0,0,0,0,4,0,0,1,50,0,1,0,0,0
IAGO FALQUE,44,2020-2021,BENEVENTO,22,BOLOGNA,BENEVENTO,72',0,0,1,0,1,0,0,35,0,1,19,73,13,1,0,0,0
IAGO FALQUE,44,2020-2021,BENEVENTO,30,BENEVENTO,SASSUOLO,18',0,0,1,0,1,0,2,14,0,0,6,75,3,0,0,0,0
IAGO FALQUE,44,2020-2021,BENEVENTO,31,LAZIO,BENEVENTO,18',0,0,1,0,1,0,1,23,0,0,15,100,14,0,0,0,0
IAGO FALQUE,44,2020-2021,BENEVENTO,33,BENEVENTO,UDINESE,38',0,0,3,1,2,0,0,40,1,1,16,80,15,0,0,0,0
IAGO FALQUE,44,2020-2021,BENEVENTO,34,MILAN,BENEVENTO,57',0,0,1,0,0,1,0,31,0,1,17,89,14,0,0,0,0
