Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
JOAO PEDRO,10,2020-2021,CAGLIARI,1,SASSUOLO,CAGLIARI,91',0,0,1,1,0,0,2,42,1,0,21,78,16,3,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,2,CAGLIARI,LAZIO,94',0,0,2,1,0,1,2,37,0,0,12,57,6,6,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,3,ATALANTA,CAGLIARI,86',1,0,3,1,2,1,2,48,0,0,25,71,19,2,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,4,TORINO,CAGLIARI,85',1,0,1,1,0,1,1,33,0,0,21,88,12,0,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,5,CAGLIARI,CROTONE,95',1,0,5,1,2,1,4,50,1,1,22,76,20,2,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,6,BOLOGNA,CAGLIARI,97',1,0,3,2,1,2,0,53,0,1,27,71,22,2,1,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,7,CAGLIARI,SAMPDORIA,98',1,0,3,2,1,2,5,53,0,0,26,81,14,1,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,8,JUVENTUS,CAGLIARI,95',0,0,0,0,0,0,2,52,0,0,27,87,17,3,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,9,CAGLIARI,SPEZIA,96',1,0,2,1,0,1,3,43,0,0,14,52,10,3,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,10,HELLAS VERONA,CAGLIARI,93',0,0,1,0,0,0,2,77,0,1,35,66,29,4,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,11,CAGLIARI,INTER,97',0,0,1,1,0,0,3,49,0,0,24,77,14,4,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,12,PARMA,CAGLIARI,97',0,0,2,1,0,0,2,45,0,0,20,69,12,7,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,13,CAGLIARI,UDINESE,87',0,0,1,0,1,0,1,43,0,0,23,77,17,2,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,14,ROMA,CAGLIARI,96',2,0,2,2,0,2,8,46,0,1,15,68,8,8,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,15,CAGLIARI,NAPOLI,84',1,0,3,1,1,2,3,34,0,0,10,59,4,5,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,16,CAGLIARI,BENEVENTO,99',1,0,1,1,0,2,0,35,0,0,21,84,18,0,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,17,FIORENTINA,CAGLIARI,97',0,0,1,1,0,1,4,45,0,1,18,69,10,6,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,18,CAGLIARI,MILAN,94',0,0,2,0,0,1,0,36,0,1,19,86,11,4,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,19,GENOA,CAGLIARI,94',0,0,1,1,0,1,1,44,0,1,23,77,14,7,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,20,CAGLIARI,SASSUOLO,95',1,0,3,2,1,1,3,39,0,1,15,75,8,6,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,21,LAZIO,CAGLIARI,95',0,0,1,0,1,0,2,47,0,0,24,83,10,4,1,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,22,CAGLIARI,ATALANTA,97',0,0,1,0,1,0,1,30,0,0,9,60,7,3,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,23,CAGLIARI,TORINO,95',0,0,3,2,0,3,4,21,0,0,11,79,8,2,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,24,CROTONE,CAGLIARI,81',1,0,1,1,0,1,2,12,0,0,4,57,3,1,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,25,CAGLIARI,BOLOGNA,84',0,0,1,1,0,1,5,29,0,1,9,56,9,7,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,26,SAMPDORIA,CAGLIARI,76',1,0,4,3,0,3,3,42,0,0,13,65,10,6,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,27,CAGLIARI,JUVENTUS,98',0,0,0,0,0,0,7,31,0,0,18,90,14,1,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,28,SPEZIA,CAGLIARI,97',0,0,4,3,0,3,3,38,0,1,11,52,8,3,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,29,CAGLIARI,HELLAS VERONA,100',0,0,2,1,0,1,4,46,0,4,20,74,13,3,0,0,0
JOAO PEDRO,10,2020-2021,CAGLIARI,30,INTER,CAGLIARI,94',0,0,2,0,0,0,2,31,0,0,17,85,12,4,0,0,0
