Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,A,AT,BS,SC,FS,BP,AS,KP,P,P%,PA,R,FYC,SYC,RC
K.ASAMOAH,19,2020-2021,CAGLIARI,24,CROTONE,CAGLIARI,16',0,0,0,0,0,0,0,4,0,0,3,100,1,1,0,0,0
K.ASAMOAH,19,2020-2021,CAGLIARI,25,CAGLIARI,BOLOGNA,13',0,0,0,0,0,0,0,3,0,0,1,50,1,1,0,0,0
