Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
C.IMMOBILE,17,2018-2019,LAZIO,1,LAZIO,NAPOLI,97',1,0,1,27,2,0,13,0,0,2,3,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,2,JUVENTUS,LAZIO,95',0,0,0,29,0,0,14,0,1,1,8,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,3,LAZIO,FROSINONE,87',0,0,2,31,4,0,18,1,0,1,6,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,4,EMPOLI,LAZIO,95',0,0,2,43,3,0,27,0,2,2,4,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,5,LAZIO,GENOA,96',2,0,3,43,3,0,27,0,1,1,4,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,6,UDINESE,LAZIO,41',0,0,0,18,0,0,11,0,1,0,0,1,0,0
C.IMMOBILE,17,2018-2019,LAZIO,7,ROMA,LAZIO,97',1,0,4,33,3,0,15,2,1,1,8,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,8,LAZIO,FIORENTINA,88',1,0,1,36,1,0,16,2,3,0,4,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,9,PARMA,LAZIO,94',1,0,3,46,3,1,30,0,1,0,5,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,10,LAZIO,INTER,95',0,0,1,34,1,0,14,1,2,1,4,1,0,0
C.IMMOBILE,17,2018-2019,LAZIO,11,LAZIO,SPAL,93',2,0,5,49,5,0,23,0,2,1,7,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,12,SASSUOLO,LAZIO,93',0,0,1,29,1,0,11,0,3,1,2,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,13,LAZIO,MILAN,97',0,0,3,45,2,0,26,0,0,0,3,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,14,CHIEVOVERONA,LAZIO,97',1,0,3,61,3,0,33,0,0,2,4,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,15,LAZIO,SAMPDORIA,103',1,0,4,44,5,0,21,1,2,0,4,1,0,0
C.IMMOBILE,17,2018-2019,LAZIO,16,ATALANTA,LAZIO,98',0,0,1,54,3,0,29,0,0,1,2,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,17,LAZIO,CAGLIARI,96',0,0,2,46,3,1,26,3,0,2,6,1,0,0
C.IMMOBILE,17,2018-2019,LAZIO,18,BOLOGNA,LAZIO,32',0,0,0,18,0,0,3,0,0,0,3,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,19,LAZIO,TORINO,99',0,0,1,38,3,0,20,1,3,2,5,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,20,NAPOLI,LAZIO,97',1,0,3,33,2,0,20,0,0,0,3,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,21,LAZIO,JUVENTUS,84',0,0,1,43,2,0,27,0,2,0,2,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,22,FROSINONE,LAZIO,95',0,0,0,51,1,0,31,0,0,1,4,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,24,GENOA,LAZIO,56',0,0,1,31,0,1,21,0,0,2,3,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,25,LAZIO,UDINESE,95',0,0,0,43,1,1,20,0,1,4,6,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,26,LAZIO,ROMA,31',1,0,1,14,1,0,5,0,2,0,4,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,27,FIORENTINA,LAZIO,94',1,0,3,48,3,0,24,1,2,1,3,1,0,0
C.IMMOBILE,17,2018-2019,LAZIO,29,INTER,LAZIO,96',0,0,1,38,1,0,18,3,3,1,7,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,30,SPAL,LAZIO,99',0,0,1,25,1,0,15,1,0,1,2,1,0,0
C.IMMOBILE,17,2018-2019,LAZIO,31,LAZIO,SASSUOLO,97',1,0,2,26,4,1,14,0,2,0,3,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,32,MILAN,LAZIO,96',0,0,3,33,2,0,17,1,0,2,4,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,33,LAZIO,CHIEVOVERONA,97',0,0,3,30,1,0,11,0,4,0,5,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,34,SAMPDORIA,LAZIO,31',0,0,1,24,1,0,15,0,1,0,2,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,35,LAZIO,ATALANTA,96',0,0,1,52,1,0,31,2,1,0,7,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,36,CAGLIARI,LAZIO,12',0,0,0,9,0,0,7,0,0,0,1,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,37,LAZIO,BOLOGNA,94',0,0,1,46,2,1,25,1,1,1,2,0,0,0
C.IMMOBILE,17,2018-2019,LAZIO,38,TORINO,LAZIO,93',1,0,2,52,2,0,28,1,1,2,6,0,0,0
