Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
R.GAGLIOLO,28,2018-2019,PARMA,1,PARMA,UDINESE,94',0,0,0,56,0,0,33,0,2,3,0,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,2,SPAL,PARMA,97',0,0,0,57,0,0,43,1,1,3,0,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,3,PARMA,JUVENTUS,97',0,0,0,47,0,0,27,1,1,5,0,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,4,INTER,PARMA,96',0,0,0,42,0,0,20,1,3,4,1,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,5,PARMA,CAGLIARI,99',0,0,0,38,0,0,23,2,1,5,1,1,0,0
R.GAGLIOLO,28,2018-2019,PARMA,6,NAPOLI,PARMA,93',0,0,0,48,0,0,36,2,0,4,1,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,7,PARMA,EMPOLI,93',0,0,0,30,1,0,13,0,1,1,1,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,8,GENOA,PARMA,96',0,0,0,38,0,0,25,0,0,4,4,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,9,PARMA,LAZIO,94',0,0,1,55,0,0,31,1,1,3,3,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,10,ATALANTA,PARMA,95',0,1,0,45,0,0,22,1,0,2,1,1,0,0
R.GAGLIOLO,28,2018-2019,PARMA,11,PARMA,FROSINONE,94',0,0,0,51,0,0,36,2,2,0,0,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,12,TORINO,PARMA,96',0,0,2,45,2,1,22,1,2,5,4,1,0,0
R.GAGLIOLO,28,2018-2019,PARMA,13,PARMA,SASSUOLO,96',0,0,0,29,0,0,12,2,0,1,0,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,14,MILAN,PARMA,96',0,0,0,28,0,0,17,3,1,4,3,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,15,PARMA,CHIEVOVERONA,96',0,0,0,77,1,0,41,1,1,2,2,1,0,0
R.GAGLIOLO,28,2018-2019,PARMA,16,SAMPDORIA,PARMA,77',0,0,0,33,0,0,16,0,0,3,5,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,17,PARMA,BOLOGNA,95',0,0,0,101,0,0,75,0,0,4,2,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,18,FIORENTINA,PARMA,97',0,0,0,48,0,0,28,0,2,2,1,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,19,PARMA,ROMA,95',0,0,0,44,0,0,27,2,1,4,7,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,20,UDINESE,PARMA,97',0,0,0,51,0,0,37,0,0,6,3,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,21,PARMA,SPAL,96',0,0,0,63,0,0,29,0,3,2,3,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,22,JUVENTUS,PARMA,96',0,0,0,43,0,0,29,1,0,3,4,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,23,PARMA,INTER,95',0,0,0,41,0,0,23,2,1,2,4,1,0,0
R.GAGLIOLO,28,2018-2019,PARMA,25,PARMA,NAPOLI,95',0,0,0,43,0,0,28,3,2,4,3,1,0,0
R.GAGLIOLO,28,2018-2019,PARMA,26,EMPOLI,PARMA,99',0,0,0,52,0,0,34,1,1,1,3,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,27,PARMA,GENOA,96',0,0,0,61,0,0,43,0,1,1,1,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,28,LAZIO,PARMA,94',0,0,0,79,1,0,61,1,2,1,3,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,29,PARMA,ATALANTA,96',0,0,0,42,0,0,23,1,2,0,0,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,30,FROSINONE,PARMA,109',0,0,0,56,0,0,37,2,0,2,3,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,31,PARMA,TORINO,96',0,0,0,28,0,0,16,2,4,2,3,1,0,0
R.GAGLIOLO,28,2018-2019,PARMA,32,SASSUOLO,PARMA,99',0,0,0,36,0,0,18,0,2,1,0,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,33,PARMA,MILAN,98',0,0,0,38,0,0,19,1,0,3,2,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,37,PARMA,FIORENTINA,97',0,0,1,50,1,0,26,1,3,1,1,0,0,0
R.GAGLIOLO,28,2018-2019,PARMA,38,ROMA,PARMA,93',0,1,0,48,0,0,34,0,1,1,0,0,0,0
