Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
I.PUSSETTO,23,2018-2019,UDINESE,1,PARMA,UDINESE,14',0,0,0,9,0,0,5,0,1,0,0,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,3,FIORENTINA,UDINESE,62',0,0,0,38,0,0,17,3,2,4,7,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,4,UDINESE,TORINO,59',0,0,0,29,0,1,19,2,0,4,5,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,5,CHIEVOVERONA,UDINESE,62',0,0,1,29,1,0,17,1,0,1,4,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,6,UDINESE,LAZIO,30',0,0,0,18,0,0,10,1,1,1,3,1,0,0
I.PUSSETTO,23,2018-2019,UDINESE,7,BOLOGNA,UDINESE,59',1,0,1,40,1,0,24,1,1,3,1,1,0,0
I.PUSSETTO,23,2018-2019,UDINESE,8,UDINESE,JUVENTUS,32',0,0,1,24,1,0,14,1,1,3,3,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,9,UDINESE,NAPOLI,100',0,0,1,52,1,0,26,2,0,4,7,1,0,0
I.PUSSETTO,23,2018-2019,UDINESE,10,GENOA,UDINESE,86',0,0,0,52,0,0,28,0,2,2,3,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,11,UDINESE,MILAN,87',0,0,1,43,1,0,17,1,2,2,4,1,0,0
I.PUSSETTO,23,2018-2019,UDINESE,12,EMPOLI,UDINESE,97',1,0,3,42,5,0,16,0,1,4,3,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,13,UDINESE,ROMA,96',0,0,0,32,2,1,12,1,1,1,6,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,14,SASSUOLO,UDINESE,76',0,0,0,25,0,0,11,2,1,2,8,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,15,UDINESE,ATALANTA,27',0,0,0,14,0,0,9,0,1,0,1,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,16,INTER,UDINESE,95',0,0,0,43,0,0,26,4,0,1,15,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,17,UDINESE,FROSINONE,32',0,0,0,12,1,0,3,0,1,0,0,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,18,SPAL,UDINESE,95',0,0,0,28,0,0,13,1,0,2,3,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,19,UDINESE,CAGLIARI,79',1,0,2,45,3,1,19,2,2,2,1,1,0,0
I.PUSSETTO,23,2018-2019,UDINESE,21,SAMPDORIA,UDINESE,52',0,0,0,29,0,0,15,0,2,2,8,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,22,UDINESE,FIORENTINA,85',0,0,0,18,1,0,5,2,2,4,4,1,0,0
I.PUSSETTO,23,2018-2019,UDINESE,23,TORINO,UDINESE,69',0,0,2,31,2,0,9,0,3,0,3,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,24,UDINESE,CHIEVOVERONA,39',0,0,0,19,0,0,8,1,2,1,1,1,0,0
I.PUSSETTO,23,2018-2019,UDINESE,26,UDINESE,BOLOGNA,89',1,0,2,34,2,0,8,4,4,2,4,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,27,JUVENTUS,UDINESE,95',0,0,1,31,0,0,17,2,2,1,2,1,0,0
I.PUSSETTO,23,2018-2019,UDINESE,28,NAPOLI,UDINESE,101',0,0,0,42,3,0,22,0,1,1,4,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,29,UDINESE,GENOA,93',0,0,2,50,3,1,22,2,3,4,5,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,30,MILAN,UDINESE,99',0,0,1,56,0,0,24,0,2,3,2,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,31,UDINESE,EMPOLI,14',0,0,0,5,0,0,2,0,1,1,0,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,32,ROMA,UDINESE,21',0,0,0,18,0,0,13,0,0,0,2,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,33,UDINESE,SASSUOLO,96',0,0,2,44,1,0,26,0,1,1,2,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,34,ATALANTA,UDINESE,94',0,0,0,42,0,0,21,2,2,0,2,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,35,UDINESE,INTER,61',0,0,0,19,0,0,7,3,2,0,5,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,36,FROSINONE,UDINESE,8',0,0,0,7,1,0,2,0,0,0,0,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,37,UDINESE,SPAL,34',0,0,0,13,1,0,7,1,0,1,1,0,0,0
I.PUSSETTO,23,2018-2019,UDINESE,38,CAGLIARI,UDINESE,77',0,0,0,15,0,0,9,1,4,0,2,0,0,0
