Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
A.DI GAUDIO,20,2018-2019,PARMA,1,PARMA,UDINESE,94',0,0,2,27,3,0,10,0,4,2,3,0,0,0
A.DI GAUDIO,20,2018-2019,PARMA,2,SPAL,PARMA,66',0,0,0,18,0,0,2,1,1,2,7,0,0,0
A.DI GAUDIO,20,2018-2019,PARMA,3,PARMA,JUVENTUS,82',0,0,2,19,1,0,6,0,1,1,6,0,0,0
A.DI GAUDIO,20,2018-2019,PARMA,4,INTER,PARMA,64',0,0,0,13,0,0,4,0,3,1,2,0,0,0
A.DI GAUDIO,20,2018-2019,PARMA,5,PARMA,CAGLIARI,69',0,0,1,17,0,0,11,0,0,1,2,0,0,0
A.DI GAUDIO,20,2018-2019,PARMA,6,NAPOLI,PARMA,78',0,0,0,21,0,0,8,1,1,0,4,0,0,0
A.DI GAUDIO,20,2018-2019,PARMA,7,PARMA,EMPOLI,43',0,0,0,14,1,0,5,0,0,1,2,0,0,0
A.DI GAUDIO,20,2018-2019,PARMA,8,GENOA,PARMA,64',0,0,0,10,1,0,2,0,1,0,3,0,0,0
A.DI GAUDIO,20,2018-2019,PARMA,9,PARMA,LAZIO,68',0,0,0,22,0,0,8,0,1,1,8,0,0,0
A.DI GAUDIO,20,2018-2019,PARMA,10,ATALANTA,PARMA,27',0,0,1,6,1,0,2,0,1,0,0,0,0,0
A.DI GAUDIO,20,2018-2019,PARMA,15,PARMA,CHIEVOVERONA,67',0,0,0,24,0,0,12,0,4,2,2,0,0,0
A.DI GAUDIO,20,2018-2019,PARMA,19,PARMA,ROMA,12',0,0,0,6,0,0,1,0,0,0,2,0,0,0
