Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
L.CIGARINI,8,2018-2019,CAGLIARI,1,EMPOLI,CAGLIARI,97',0,0,0,82,0,0,61,1,2,2,1,0,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,2,CAGLIARI,SASSUOLO,72',0,0,0,45,0,0,30,3,2,2,2,1,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,5,PARMA,CAGLIARI,16',0,0,0,25,0,0,22,0,0,0,0,0,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,6,CAGLIARI,SAMPDORIA,65',0,0,0,59,0,0,41,2,3,4,1,1,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,10,CAGLIARI,CHIEVOVERONA,17',0,0,0,10,0,0,7,0,0,2,1,0,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,11,JUVENTUS,CAGLIARI,37',0,0,0,32,0,0,26,0,0,2,0,0,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,13,CAGLIARI,TORINO,89',0,0,0,76,0,0,53,1,0,2,2,0,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,15,CAGLIARI,ROMA,16',0,0,0,13,0,0,9,0,0,0,0,0,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,16,CAGLIARI,NAPOLI,11',0,0,0,6,0,0,3,0,0,0,1,0,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,18,CAGLIARI,GENOA,91',0,0,0,51,0,0,28,2,1,2,4,1,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,20,CAGLIARI,EMPOLI,78',0,0,0,66,0,0,57,1,0,1,2,0,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,21,SASSUOLO,CAGLIARI,69',0,0,0,56,0,0,42,0,1,2,2,0,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,22,CAGLIARI,ATALANTA,67',0,0,0,45,0,0,25,4,1,1,0,0,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,24,CAGLIARI,PARMA,94',0,0,0,117,0,0,80,4,2,4,5,1,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,25,SAMPDORIA,CAGLIARI,97',0,0,0,71,0,0,37,3,1,5,5,0,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,26,CAGLIARI,INTER,72',0,0,0,52,0,0,38,2,1,1,1,1,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,28,CAGLIARI,FIORENTINA,96',0,0,0,65,0,0,32,2,2,4,3,1,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,29,CHIEVOVERONA,CAGLIARI,94',0,0,0,75,0,0,49,2,1,2,3,1,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,30,CAGLIARI,JUVENTUS,94',0,0,0,86,0,0,67,0,0,4,6,0,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,31,CAGLIARI,SPAL,77',0,0,0,75,0,0,52,1,1,2,5,1,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,32,TORINO,CAGLIARI,100',0,0,1,61,1,1,42,3,0,2,0,0,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,33,CAGLIARI,FROSINONE,95',0,0,0,87,0,0,59,3,0,7,5,0,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,34,ROMA,CAGLIARI,93',0,0,0,87,0,0,65,1,0,4,4,0,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,35,NAPOLI,CAGLIARI,103',0,0,0,81,0,0,56,0,1,7,3,1,0,0
L.CIGARINI,8,2018-2019,CAGLIARI,36,CAGLIARI,LAZIO,57',0,0,1,60,1,0,42,0,1,3,5,0,0,0
