Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
D.DESSENA,4,2018-2019,CAGLIARI,2,CAGLIARI,SASSUOLO,101',0,0,0,38,1,0,24,1,0,4,1,0,0,0
D.DESSENA,4,2018-2019,CAGLIARI,3,ATALANTA,CAGLIARI,28',0,0,0,11,0,0,6,1,0,0,2,1,0,0
D.DESSENA,4,2018-2019,CAGLIARI,4,CAGLIARI,MILAN,11',0,0,0,3,0,0,1,0,0,0,1,0,0,0
D.DESSENA,4,2018-2019,CAGLIARI,7,INTER,CAGLIARI,95',0,0,0,55,0,0,35,1,1,2,6,1,0,0
D.DESSENA,4,2018-2019,CAGLIARI,8,CAGLIARI,BOLOGNA,18',0,0,0,10,0,0,4,0,0,0,1,1,0,0
D.DESSENA,4,2018-2019,CAGLIARI,9,FIORENTINA,CAGLIARI,11',0,0,0,3,0,0,0,0,0,0,0,0,0,0
D.DESSENA,4,2018-2019,CAGLIARI,10,CAGLIARI,CHIEVOVERONA,8',0,0,1,2,1,0,0,0,0,0,0,0,0,0
D.DESSENA,4,2018-2019,CAGLIARI,12,SPAL,CAGLIARI,3',0,0,0,2,0,0,1,1,0,0,0,0,0,0
D.DESSENA,4,2018-2019,CAGLIARI,13,CAGLIARI,TORINO,99',0,0,0,50,1,0,29,3,2,2,6,0,0,0
D.DESSENA,4,2018-2019,CAGLIARI,14,FROSINONE,CAGLIARI,14',0,0,0,18,0,0,11,0,3,1,2,0,0,0
D.DESSENA,4,2018-2019,CAGLIARI,17,LAZIO,CAGLIARI,22',0,0,1,15,1,0,12,0,1,1,2,0,0,0
