Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
L.CEPPITELLI,23,2018-2019,CAGLIARI,1,EMPOLI,CAGLIARI,24',0,0,0,10,0,0,6,0,1,0,0,0,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,9,FIORENTINA,CAGLIARI,101',0,0,0,44,0,0,25,0,0,3,2,0,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,10,CAGLIARI,CHIEVOVERONA,94',0,0,0,72,0,0,59,1,1,2,0,0,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,11,JUVENTUS,CAGLIARI,97',0,0,0,40,0,0,26,0,0,5,1,0,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,12,SPAL,CAGLIARI,96',0,0,0,72,0,0,62,1,0,8,0,0,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,13,CAGLIARI,TORINO,99',0,0,0,58,0,0,40,1,0,1,1,1,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,14,FROSINONE,CAGLIARI,96',0,0,0,79,0,0,67,2,1,4,1,1,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,15,CAGLIARI,ROMA,94',0,0,0,64,0,0,42,2,0,2,3,1,0,1
L.CEPPITELLI,23,2018-2019,CAGLIARI,18,CAGLIARI,GENOA,97',0,0,0,44,0,0,31,0,1,5,3,0,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,19,UDINESE,CAGLIARI,51',0,0,0,23,0,0,18,1,0,2,1,0,0,1
L.CEPPITELLI,23,2018-2019,CAGLIARI,21,SASSUOLO,CAGLIARI,100',0,0,0,74,0,0,58,2,0,6,4,0,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,22,CAGLIARI,ATALANTA,96',0,0,0,61,0,0,45,1,0,5,0,0,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,23,MILAN,CAGLIARI,90',0,1,0,80,3,0,60,1,1,0,1,0,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,24,CAGLIARI,PARMA,95',0,0,0,61,1,1,52,1,0,4,1,0,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,25,SAMPDORIA,CAGLIARI,97',0,0,0,47,0,0,30,1,0,4,2,0,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,26,CAGLIARI,INTER,99',0,0,0,37,0,0,23,0,0,2,0,0,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,27,BOLOGNA,CAGLIARI,96',0,0,1,68,0,0,49,2,1,3,2,0,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,28,CAGLIARI,FIORENTINA,96',1,0,2,32,1,0,14,1,1,2,2,1,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,29,CHIEVOVERONA,CAGLIARI,94',0,0,0,46,0,0,35,1,1,4,2,0,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,30,CAGLIARI,JUVENTUS,94',0,0,0,59,0,0,41,1,1,4,3,0,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,31,CAGLIARI,SPAL,99',0,0,1,63,1,0,53,1,0,0,1,1,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,33,CAGLIARI,FROSINONE,95',0,0,0,60,0,0,52,1,2,3,2,0,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,34,ROMA,CAGLIARI,93',0,0,0,69,0,0,59,1,0,3,2,1,0,0
L.CEPPITELLI,23,2018-2019,CAGLIARI,35,NAPOLI,CAGLIARI,103',0,0,0,45,0,0,32,1,1,3,1,0,0,0
