Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
S.KHEDIRA,6,2018-2019,JUVENTUS,1,CHIEVOVERONA,JUVENTUS,85',1,0,1,61,1,0,49,1,0,3,5,0,0,0
S.KHEDIRA,6,2018-2019,JUVENTUS,2,JUVENTUS,LAZIO,86',0,0,1,50,0,0,38,1,0,5,2,0,0,0
S.KHEDIRA,6,2018-2019,JUVENTUS,3,PARMA,JUVENTUS,82',0,0,1,47,1,0,40,0,0,1,1,0,0,0
S.KHEDIRA,6,2018-2019,JUVENTUS,4,JUVENTUS,SASSUOLO,97',0,0,0,42,0,0,31,0,0,5,8,0,0,0
S.KHEDIRA,6,2018-2019,JUVENTUS,12,MILAN,JUVENTUS,19',0,0,0,15,0,0,14,0,0,0,0,0,0,0
S.KHEDIRA,6,2018-2019,JUVENTUS,18,ATALANTA,JUVENTUS,66',0,0,0,24,0,0,14,1,0,0,1,0,0,0
S.KHEDIRA,6,2018-2019,JUVENTUS,22,JUVENTUS,PARMA,80',0,0,3,60,3,0,46,0,1,3,3,0,0,0
S.KHEDIRA,6,2018-2019,JUVENTUS,23,SASSUOLO,JUVENTUS,69',1,0,1,26,3,0,15,2,0,2,1,0,0,0
S.KHEDIRA,6,2018-2019,JUVENTUS,24,JUVENTUS,FROSINONE,84',0,0,1,60,1,0,48,1,2,2,1,0,0,0
S.KHEDIRA,6,2018-2019,JUVENTUS,31,JUVENTUS,MILAN,74',0,0,0,28,0,0,20,0,1,1,1,0,0,0
