Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
ROGERIO,6,2018-2019,SASSUOLO,1,SASSUOLO,INTER,95',0,0,0,51,0,0,36,2,0,4,5,1,0,0
ROGERIO,6,2018-2019,SASSUOLO,2,CAGLIARI,SASSUOLO,44',0,0,1,17,1,0,12,0,0,0,0,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,3,SASSUOLO,GENOA,99',0,0,0,54,0,0,37,0,1,3,2,1,0,0
ROGERIO,6,2018-2019,SASSUOLO,4,JUVENTUS,SASSUOLO,75',0,0,0,47,0,0,35,0,0,1,2,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,5,SASSUOLO,EMPOLI,95',0,0,0,66,0,0,54,1,0,4,4,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,6,SPAL,SASSUOLO,96',0,0,0,64,0,0,42,2,1,3,6,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,7,SASSUOLO,MILAN,95',0,0,0,77,0,1,58,4,2,5,2,1,0,0
ROGERIO,6,2018-2019,SASSUOLO,8,NAPOLI,SASSUOLO,87',0,0,0,64,0,0,41,0,1,2,5,0,0,1
ROGERIO,6,2018-2019,SASSUOLO,10,SASSUOLO,BOLOGNA,96',0,0,1,65,1,0,48,1,3,3,5,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,11,CHIEVOVERONA,SASSUOLO,96',0,0,0,57,0,0,36,1,0,5,5,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,12,SASSUOLO,LAZIO,12',0,0,0,8,0,0,3,0,0,0,0,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,13,PARMA,SASSUOLO,96',0,0,0,74,0,0,52,3,2,1,4,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,14,SASSUOLO,UDINESE,96',0,0,0,96,0,0,65,1,1,2,4,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,15,SASSUOLO,FIORENTINA,99',0,0,0,59,0,0,43,0,0,4,1,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,16,FROSINONE,SASSUOLO,95',0,0,0,92,0,0,68,1,0,1,2,1,0,0
ROGERIO,6,2018-2019,SASSUOLO,17,SASSUOLO,TORINO,98',0,0,1,83,0,0,50,2,1,1,1,1,0,0
ROGERIO,6,2018-2019,SASSUOLO,19,SASSUOLO,ATALANTA,94',0,0,0,50,0,0,39,1,2,3,4,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,20,INTER,SASSUOLO,95',0,0,0,64,0,0,45,1,2,6,0,1,0,0
ROGERIO,6,2018-2019,SASSUOLO,21,SASSUOLO,CAGLIARI,100',0,0,0,62,0,0,42,2,1,4,4,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,22,GENOA,SASSUOLO,93',0,0,0,68,0,0,56,2,1,1,1,1,0,0
ROGERIO,6,2018-2019,SASSUOLO,23,SASSUOLO,JUVENTUS,98',0,0,0,71,0,0,55,1,1,5,3,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,24,EMPOLI,SASSUOLO,92',0,0,0,96,0,0,82,0,0,5,4,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,25,SASSUOLO,SPAL,98',0,0,0,57,0,0,36,2,3,2,5,1,0,0
ROGERIO,6,2018-2019,SASSUOLO,27,SASSUOLO,NAPOLI,95',0,0,0,52,1,0,34,0,2,3,5,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,29,BOLOGNA,SASSUOLO,99',0,0,0,49,0,0,36,0,1,1,2,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,30,SASSUOLO,CHIEVOVERONA,17',0,0,0,12,0,0,8,0,0,1,0,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,31,LAZIO,SASSUOLO,97',1,0,1,50,1,0,31,0,0,1,3,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,33,UDINESE,SASSUOLO,96',0,0,0,42,0,0,35,0,2,2,2,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,34,FIORENTINA,SASSUOLO,96',0,0,1,79,2,0,50,1,0,3,2,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,35,SASSUOLO,FROSINONE,94',0,0,0,90,0,0,59,0,2,4,4,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,36,TORINO,SASSUOLO,30',0,0,0,14,0,0,10,0,0,1,0,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,37,SASSUOLO,ROMA,99',0,0,0,60,0,0,47,0,1,4,0,0,0,0
ROGERIO,6,2018-2019,SASSUOLO,38,ATALANTA,SASSUOLO,99',0,0,0,59,0,0,36,1,2,2,2,1,0,0
