Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
M.SKRINIAR,37,2018-2019,INTER,2,INTER,TORINO,96',0,0,0,77,0,0,65,0,1,2,2,0,0,0
M.SKRINIAR,37,2018-2019,INTER,3,BOLOGNA,INTER,95',0,0,0,114,0,0,106,1,1,4,2,0,0,0
M.SKRINIAR,37,2018-2019,INTER,4,INTER,PARMA,96',0,0,0,86,0,0,81,1,1,7,1,0,0,0
M.SKRINIAR,37,2018-2019,INTER,5,SAMPDORIA,INTER,99',0,0,0,58,2,0,48,3,2,9,1,0,0,0
M.SKRINIAR,37,2018-2019,INTER,6,INTER,FIORENTINA,98',0,1,0,64,0,0,53,1,0,7,0,0,0,0
M.SKRINIAR,37,2018-2019,INTER,8,SPAL,INTER,95',0,0,0,37,0,0,29,1,0,3,1,0,0,0
M.SKRINIAR,37,2018-2019,INTER,9,INTER,MILAN,99',0,0,0,85,0,0,77,1,0,4,3,0,0,0
M.SKRINIAR,37,2018-2019,INTER,10,LAZIO,INTER,95',0,0,1,68,0,0,56,1,2,5,2,0,0,0
M.SKRINIAR,37,2018-2019,INTER,11,INTER,GENOA,96',0,0,0,84,0,0,69,2,0,6,2,0,0,0
M.SKRINIAR,37,2018-2019,INTER,12,ATALANTA,INTER,98',0,0,0,60,0,0,47,1,0,7,1,1,0,0
M.SKRINIAR,37,2018-2019,INTER,13,INTER,FROSINONE,95',0,0,1,75,1,0,71,1,0,5,1,0,0,0
M.SKRINIAR,37,2018-2019,INTER,14,ROMA,INTER,95',0,0,0,61,0,0,41,2,0,4,1,0,0,0
M.SKRINIAR,37,2018-2019,INTER,15,JUVENTUS,INTER,96',0,0,0,52,0,0,44,1,2,3,1,0,0,0
M.SKRINIAR,37,2018-2019,INTER,16,INTER,UDINESE,95',0,0,1,72,0,0,65,1,0,3,1,0,0,0
M.SKRINIAR,37,2018-2019,INTER,17,CHIEVOVERONA,INTER,96',0,0,0,59,0,0,48,1,1,2,2,0,0,0
M.SKRINIAR,37,2018-2019,INTER,18,INTER,NAPOLI,97',0,0,0,54,0,0,46,0,1,2,0,0,0,0
M.SKRINIAR,37,2018-2019,INTER,19,EMPOLI,INTER,96',0,0,0,89,0,0,76,2,1,3,2,0,0,0
M.SKRINIAR,37,2018-2019,INTER,20,INTER,SASSUOLO,95',0,0,0,86,0,0,79,2,1,2,1,0,0,0
M.SKRINIAR,37,2018-2019,INTER,21,TORINO,INTER,98',0,0,0,79,0,0,61,0,2,6,0,0,0,0
M.SKRINIAR,37,2018-2019,INTER,22,INTER,BOLOGNA,96',0,0,0,78,0,0,70,1,0,4,3,0,0,0
M.SKRINIAR,37,2018-2019,INTER,23,PARMA,INTER,95',0,0,0,52,0,0,45,1,1,3,1,0,0,0
M.SKRINIAR,37,2018-2019,INTER,24,INTER,SAMPDORIA,98',0,0,0,62,0,0,50,1,1,1,1,1,0,0
M.SKRINIAR,37,2018-2019,INTER,25,FIORENTINA,INTER,105',0,0,1,40,0,0,23,2,0,1,0,1,0,0
M.SKRINIAR,37,2018-2019,INTER,26,CAGLIARI,INTER,99',0,0,0,68,0,0,56,2,2,2,0,1,0,0
M.SKRINIAR,37,2018-2019,INTER,28,MILAN,INTER,99',0,0,0,55,1,0,39,2,2,5,0,0,0,0
M.SKRINIAR,37,2018-2019,INTER,29,INTER,LAZIO,96',0,0,0,82,1,0,72,0,0,2,3,0,0,0
M.SKRINIAR,37,2018-2019,INTER,30,GENOA,INTER,91',0,0,0,114,0,0,110,1,0,2,0,0,0,0
M.SKRINIAR,37,2018-2019,INTER,31,INTER,ATALANTA,94',0,0,0,68,0,0,51,1,1,6,0,0,0,0
M.SKRINIAR,37,2018-2019,INTER,32,FROSINONE,INTER,95',0,0,0,86,0,0,74,3,1,3,2,0,0,0
M.SKRINIAR,37,2018-2019,INTER,33,INTER,ROMA,94',0,0,0,114,0,0,103,0,0,0,1,0,0,0
M.SKRINIAR,37,2018-2019,INTER,34,INTER,JUVENTUS,94',0,0,0,72,0,0,61,2,0,4,2,0,0,0
M.SKRINIAR,37,2018-2019,INTER,35,UDINESE,INTER,94',0,0,0,84,0,0,78,0,1,4,1,0,0,0
M.SKRINIAR,37,2018-2019,INTER,36,INTER,CHIEVOVERONA,95',0,0,0,81,1,0,74,0,1,2,1,0,0,0
M.SKRINIAR,37,2018-2019,INTER,37,NAPOLI,INTER,94',0,0,0,72,0,0,65,0,1,3,0,0,0,0
M.SKRINIAR,37,2018-2019,INTER,38,INTER,EMPOLI,98',0,0,0,37,0,0,28,0,2,2,1,0,0,0
