Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
J.CANCELO,20,2018-2019,JUVENTUS,1,CHIEVOVERONA,JUVENTUS,98',0,0,0,75,1,0,60,2,0,5,2,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,2,JUVENTUS,LAZIO,95',0,0,0,72,0,0,49,0,1,2,2,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,4,JUVENTUS,SASSUOLO,97',0,0,1,66,1,0,45,3,2,6,3,1,0,0
J.CANCELO,20,2018-2019,JUVENTUS,5,FROSINONE,JUVENTUS,26',0,0,0,16,0,0,12,0,0,0,0,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,6,JUVENTUS,BOLOGNA,94',0,0,2,102,2,0,82,1,2,2,2,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,7,JUVENTUS,NAPOLI,96',0,0,0,67,0,0,48,2,0,2,3,1,0,0
J.CANCELO,20,2018-2019,JUVENTUS,8,UDINESE,JUVENTUS,95',0,0,1,104,1,1,78,0,0,5,7,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,9,JUVENTUS,GENOA,95',0,0,0,78,0,0,55,1,1,5,4,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,11,JUVENTUS,CAGLIARI,97',0,0,0,89,0,0,66,1,1,5,0,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,12,MILAN,JUVENTUS,95',0,0,1,88,2,0,68,3,1,5,3,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,14,FIORENTINA,JUVENTUS,93',0,0,0,65,0,0,43,0,1,2,5,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,15,JUVENTUS,INTER,96',0,0,0,80,0,1,50,2,1,2,3,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,21,LAZIO,JUVENTUS,25',1,0,1,8,1,0,2,0,1,0,4,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,22,JUVENTUS,PARMA,96',0,0,0,72,0,0,52,0,2,3,2,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,24,JUVENTUS,FROSINONE,96',0,0,0,88,0,0,71,1,2,6,2,1,0,0
J.CANCELO,20,2018-2019,JUVENTUS,25,BOLOGNA,JUVENTUS,97',0,0,0,51,0,0,33,2,2,4,5,1,0,0
J.CANCELO,20,2018-2019,JUVENTUS,26,NAPOLI,JUVENTUS,64',0,0,0,39,0,0,31,1,1,3,2,1,0,0
J.CANCELO,20,2018-2019,JUVENTUS,28,GENOA,JUVENTUS,62',0,0,0,45,0,0,26,0,1,0,5,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,29,JUVENTUS,EMPOLI,94',0,0,0,75,2,0,53,2,2,0,4,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,32,SPAL,JUVENTUS,95',0,0,0,69,0,0,49,1,1,1,3,1,0,0
J.CANCELO,20,2018-2019,JUVENTUS,33,JUVENTUS,FIORENTINA,95',0,0,0,81,0,0,66,2,2,2,3,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,34,INTER,JUVENTUS,94',0,0,0,82,0,0,58,1,0,6,2,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,35,JUVENTUS,TORINO,95',0,0,0,84,0,0,61,1,1,4,2,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,36,ROMA,JUVENTUS,8',0,0,0,6,0,0,4,1,0,1,2,0,0,0
J.CANCELO,20,2018-2019,JUVENTUS,37,JUVENTUS,ATALANTA,95',0,0,0,110,0,0,83,2,0,4,3,0,0,0
