Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
L.CAPEZZI,28,2018-2019,EMPOLI,1,EMPOLI,CAGLIARI,97',0,0,0,52,0,0,37,3,1,3,2,1,0,0
L.CAPEZZI,28,2018-2019,EMPOLI,2,GENOA,EMPOLI,97',0,0,1,99,0,0,83,2,0,6,6,0,0,0
L.CAPEZZI,28,2018-2019,EMPOLI,3,CHIEVOVERONA,EMPOLI,97',0,0,0,69,1,0,52,2,0,6,1,0,0,0
L.CAPEZZI,28,2018-2019,EMPOLI,4,EMPOLI,LAZIO,95',0,0,1,84,1,0,59,4,0,4,7,0,0,0
L.CAPEZZI,28,2018-2019,EMPOLI,5,SASSUOLO,EMPOLI,82',0,0,0,42,0,0,31,1,1,3,2,1,0,0
L.CAPEZZI,28,2018-2019,EMPOLI,6,EMPOLI,MILAN,77',0,1,0,46,0,0,41,2,0,2,3,1,0,0
L.CAPEZZI,28,2018-2019,EMPOLI,8,EMPOLI,ROMA,79',0,0,0,53,0,0,42,1,0,3,5,0,0,0
L.CAPEZZI,28,2018-2019,EMPOLI,9,FROSINONE,EMPOLI,66',0,0,0,58,1,0,42,1,1,4,2,0,0,0
L.CAPEZZI,28,2018-2019,EMPOLI,16,FIORENTINA,EMPOLI,42',0,0,0,21,0,0,18,0,1,2,0,0,0,0
L.CAPEZZI,28,2018-2019,EMPOLI,33,EMPOLI,SPAL,76',0,0,0,41,0,0,35,2,2,2,2,0,0,0
L.CAPEZZI,28,2018-2019,EMPOLI,36,SAMPDORIA,EMPOLI,10',0,0,0,6,0,0,4,0,0,2,0,0,0,0
L.CAPEZZI,28,2018-2019,EMPOLI,37,EMPOLI,TORINO,4',0,0,0,2,0,0,2,1,0,0,0,0,0,0
