Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,1,CHIEVOVERONA,JUVENTUS,98',0,0,0,27,0,0,13,0,0,5,0,0,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,2,FIORENTINA,CHIEVOVERONA,95',0,0,0,59,0,0,40,0,0,4,0,0,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,3,CHIEVOVERONA,EMPOLI,97',0,0,1,28,1,0,17,0,0,7,3,0,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,4,ROMA,CHIEVOVERONA,97',0,0,0,45,0,0,34,1,0,3,2,1,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,5,CHIEVOVERONA,UDINESE,27',0,0,0,19,0,0,14,0,0,1,2,0,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,6,GENOA,CHIEVOVERONA,96',0,0,0,59,0,0,37,2,1,1,1,1,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,7,CHIEVOVERONA,TORINO,98',0,0,0,25,0,0,14,1,0,1,1,1,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,8,MILAN,CHIEVOVERONA,94',0,0,0,47,0,0,33,0,0,4,3,0,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,9,CHIEVOVERONA,ATALANTA,92',0,0,0,62,0,0,50,0,0,2,1,0,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,10,CAGLIARI,CHIEVOVERONA,94',0,0,0,93,0,0,82,2,1,2,2,1,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,11,CHIEVOVERONA,SASSUOLO,96',0,0,0,57,0,0,52,1,1,5,1,0,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,12,CHIEVOVERONA,BOLOGNA,94',0,0,0,32,0,0,23,1,0,5,0,0,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,13,NAPOLI,CHIEVOVERONA,94',0,0,0,34,0,0,20,0,1,4,0,0,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,14,CHIEVOVERONA,LAZIO,97',0,0,0,21,0,0,12,2,0,0,1,1,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,16,SPAL,CHIEVOVERONA,97',0,0,0,46,0,0,33,1,0,1,0,0,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,17,CHIEVOVERONA,INTER,96',0,0,0,43,0,0,31,0,1,0,2,0,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,19,CHIEVOVERONA,FROSINONE,100',0,0,0,48,0,0,38,2,1,3,0,0,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,20,JUVENTUS,CHIEVOVERONA,95',0,0,1,33,1,0,28,1,0,3,1,0,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,21,CHIEVOVERONA,FIORENTINA,101',0,0,0,52,0,0,34,0,2,4,0,0,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,22,EMPOLI,CHIEVOVERONA,95',0,0,0,31,0,0,21,1,1,3,0,0,0,0
L.ROSSETTINI,15,2018-2019,CHIEVOVERONA,23,CHIEVOVERONA,ROMA,94',0,0,0,71,0,0,52,0,0,4,0,0,0,0
