Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
M.PESSINA,22,2018-2019,ATALANTA,1,ATALANTA,FROSINONE,12',0,0,0,9,0,0,5,0,0,0,0,0,0,0
M.PESSINA,22,2018-2019,ATALANTA,2,ROMA,ATALANTA,50',0,0,1,22,0,0,18,0,1,1,4,0,0,0
M.PESSINA,22,2018-2019,ATALANTA,17,GENOA,ATALANTA,95',0,0,0,66,0,0,52,0,1,2,3,0,0,0
M.PESSINA,22,2018-2019,ATALANTA,18,ATALANTA,JUVENTUS,19',0,0,0,14,0,0,13,1,0,0,0,0,0,0
M.PESSINA,22,2018-2019,ATALANTA,19,SASSUOLO,ATALANTA,3',0,0,0,3,0,0,3,1,0,0,0,0,0,0
M.PESSINA,22,2018-2019,ATALANTA,20,FROSINONE,ATALANTA,33',0,0,0,39,0,1,35,0,0,0,0,0,0,0
M.PESSINA,22,2018-2019,ATALANTA,21,ATALANTA,ROMA,4',0,0,0,5,0,0,3,0,1,0,0,0,0,0
M.PESSINA,22,2018-2019,ATALANTA,23,ATALANTA,SPAL,3',0,0,0,3,0,0,3,0,0,0,0,0,0,0
M.PESSINA,22,2018-2019,ATALANTA,30,ATALANTA,BOLOGNA,2',0,0,0,7,0,0,6,0,0,0,0,0,0,0
M.PESSINA,22,2018-2019,ATALANTA,31,INTER,ATALANTA,11',0,0,0,3,0,0,2,0,0,0,0,0,0,0
M.PESSINA,22,2018-2019,ATALANTA,35,LAZIO,ATALANTA,9',0,0,0,3,0,0,1,0,0,0,0,0,0,0
M.PESSINA,22,2018-2019,ATALANTA,36,ATALANTA,GENOA,30',0,0,0,30,0,0,19,1,2,1,1,0,0,0
