Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
FELIPE,27,2018-2019,SPAL,1,BOLOGNA,SPAL,95',0,0,0,57,0,0,40,2,1,0,0,1,0,0
FELIPE,27,2018-2019,SPAL,2,SPAL,PARMA,97',0,0,0,55,0,0,36,3,1,4,3,1,0,0
FELIPE,27,2018-2019,SPAL,3,TORINO,SPAL,47',0,0,0,24,0,0,13,3,0,2,1,0,0,0
FELIPE,27,2018-2019,SPAL,4,SPAL,ATALANTA,97',0,0,1,47,1,0,31,3,0,1,4,1,0,0
FELIPE,27,2018-2019,SPAL,5,FIORENTINA,SPAL,97',0,0,0,49,0,0,36,1,0,0,3,0,0,0
FELIPE,27,2018-2019,SPAL,6,SPAL,SASSUOLO,96',0,0,1,70,1,0,57,1,0,4,1,0,0,0
FELIPE,27,2018-2019,SPAL,7,SAMPDORIA,SPAL,98',0,0,0,45,0,0,37,1,0,2,1,1,0,0
FELIPE,27,2018-2019,SPAL,8,SPAL,INTER,95',0,0,1,69,1,0,53,2,2,2,2,1,0,0
FELIPE,27,2018-2019,SPAL,10,SPAL,FROSINONE,98',0,0,1,64,1,0,45,2,1,4,4,0,0,0
FELIPE,27,2018-2019,SPAL,11,LAZIO,SPAL,93',0,0,0,75,0,0,69,1,1,2,0,1,0,0
FELIPE,27,2018-2019,SPAL,12,SPAL,CAGLIARI,59',0,0,0,42,0,0,38,1,0,2,1,1,0,0
FELIPE,27,2018-2019,SPAL,13,JUVENTUS,SPAL,93',0,0,0,58,0,0,52,0,0,5,1,0,0,0
FELIPE,27,2018-2019,SPAL,14,SPAL,EMPOLI,95',0,0,0,59,0,0,45,1,0,3,1,1,0,0
FELIPE,27,2018-2019,SPAL,15,GENOA,SPAL,98',0,0,0,76,0,1,58,0,0,0,0,0,0,0
FELIPE,27,2018-2019,SPAL,16,SPAL,CHIEVOVERONA,97',0,0,0,45,0,0,38,0,1,4,1,0,0,0
FELIPE,27,2018-2019,SPAL,18,SPAL,UDINESE,95',0,0,0,44,1,0,31,2,0,1,0,0,0,0
FELIPE,27,2018-2019,SPAL,19,MILAN,SPAL,95',0,0,0,34,0,0,27,0,1,3,0,0,0,0
FELIPE,27,2018-2019,SPAL,20,SPAL,BOLOGNA,99',0,0,1,51,1,0,37,1,0,4,0,0,0,0
FELIPE,27,2018-2019,SPAL,21,PARMA,SPAL,96',0,0,0,41,0,0,34,1,1,3,0,1,0,0
FELIPE,27,2018-2019,SPAL,22,SPAL,TORINO,95',0,0,0,33,0,0,24,2,1,2,0,1,0,0
FELIPE,27,2018-2019,SPAL,24,SPAL,FIORENTINA,89',0,0,1,37,0,0,24,1,1,3,0,0,0,0
FELIPE,27,2018-2019,SPAL,25,SASSUOLO,SPAL,98',0,0,1,46,1,0,36,2,1,2,0,0,0,0
FELIPE,27,2018-2019,SPAL,26,SPAL,SAMPDORIA,85',0,0,0,57,0,0,42,1,0,3,1,0,0,0
FELIPE,27,2018-2019,SPAL,27,INTER,SPAL,78',0,0,0,33,0,0,24,1,0,1,0,1,0,0
FELIPE,27,2018-2019,SPAL,29,FROSINONE,SPAL,7',0,0,0,2,0,0,1,0,0,0,0,0,0,0
FELIPE,27,2018-2019,SPAL,30,SPAL,LAZIO,69',0,0,0,35,0,0,25,0,0,1,0,0,0,0
FELIPE,27,2018-2019,SPAL,31,CAGLIARI,SPAL,99',0,0,0,44,0,0,34,1,1,4,0,1,0,0
FELIPE,27,2018-2019,SPAL,33,EMPOLI,SPAL,9',0,0,0,2,0,0,1,0,0,1,0,0,0,0
FELIPE,27,2018-2019,SPAL,34,SPAL,GENOA,61',1,0,1,43,1,0,34,2,0,1,1,1,0,0
FELIPE,27,2018-2019,SPAL,35,CHIEVOVERONA,SPAL,92',2,0,2,64,2,0,53,3,0,2,1,0,0,0
