Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
M.VECINO,8,2018-2019,INTER,1,SASSUOLO,INTER,95',0,0,0,62,0,0,47,1,4,5,3,1,0,0
M.VECINO,8,2018-2019,INTER,2,INTER,TORINO,96',0,0,0,57,0,0,44,2,1,3,3,0,0,0
M.VECINO,8,2018-2019,INTER,3,BOLOGNA,INTER,16',0,0,0,20,0,1,16,0,0,1,0,0,0,0
M.VECINO,8,2018-2019,INTER,5,SAMPDORIA,INTER,99',0,0,0,49,2,0,34,2,2,3,7,0,0,0
M.VECINO,8,2018-2019,INTER,6,INTER,FIORENTINA,71',0,0,0,35,0,0,17,1,1,4,2,0,0,0
M.VECINO,8,2018-2019,INTER,7,INTER,CAGLIARI,12',0,0,0,9,0,0,7,0,0,1,0,0,0,0
M.VECINO,8,2018-2019,INTER,8,SPAL,INTER,95',0,0,1,53,1,0,43,2,3,4,2,0,0,0
M.VECINO,8,2018-2019,INTER,9,INTER,MILAN,99',0,0,2,68,4,1,49,4,1,5,3,0,0,0
M.VECINO,8,2018-2019,INTER,10,LAZIO,INTER,88',0,0,3,62,2,0,35,0,1,6,5,0,0,0
M.VECINO,8,2018-2019,INTER,12,ATALANTA,INTER,48',0,0,0,14,0,0,8,1,0,1,0,1,0,0
M.VECINO,8,2018-2019,INTER,14,ROMA,INTER,15',0,0,0,7,0,0,4,1,0,0,0,0,0,0
M.VECINO,8,2018-2019,INTER,17,CHIEVOVERONA,INTER,29',0,0,0,10,0,0,5,0,0,0,2,0,0,0
M.VECINO,8,2018-2019,INTER,18,INTER,NAPOLI,31',0,0,0,4,0,0,2,1,0,0,0,0,0,0
M.VECINO,8,2018-2019,INTER,19,EMPOLI,INTER,60',0,0,0,32,0,0,24,0,2,1,3,0,0,0
M.VECINO,8,2018-2019,INTER,20,INTER,SASSUOLO,83',0,0,1,37,2,0,23,5,2,2,3,0,0,0
M.VECINO,8,2018-2019,INTER,21,TORINO,INTER,86',0,0,0,40,0,0,25,1,1,0,3,0,0,0
M.VECINO,8,2018-2019,INTER,22,INTER,BOLOGNA,96',0,0,0,65,2,0,45,3,1,4,3,1,0,0
M.VECINO,8,2018-2019,INTER,23,PARMA,INTER,95',0,0,1,77,2,0,55,4,2,4,2,1,0,0
M.VECINO,8,2018-2019,INTER,24,INTER,SAMPDORIA,7',0,0,0,1,0,0,0,0,0,0,0,0,0,0
M.VECINO,8,2018-2019,INTER,25,FIORENTINA,INTER,105',1,0,2,58,1,0,36,2,0,1,4,0,0,0
M.VECINO,8,2018-2019,INTER,26,CAGLIARI,INTER,70',0,0,2,47,1,0,28,2,0,5,0,1,0,0
M.VECINO,8,2018-2019,INTER,28,MILAN,INTER,94',1,0,2,41,3,0,22,2,1,3,3,1,0,0
M.VECINO,8,2018-2019,INTER,29,INTER,LAZIO,96',0,0,1,45,1,0,31,2,2,1,3,0,0,0
M.VECINO,8,2018-2019,INTER,31,INTER,ATALANTA,94',0,0,1,40,2,0,24,2,0,4,6,0,0,0
M.VECINO,8,2018-2019,INTER,32,FROSINONE,INTER,95',1,0,1,84,1,0,71,4,3,1,6,1,0,0
M.VECINO,8,2018-2019,INTER,33,INTER,ROMA,94',0,0,1,81,2,0,68,1,1,0,1,1,0,0
M.VECINO,8,2018-2019,INTER,34,INTER,JUVENTUS,94',0,0,0,57,0,0,40,1,1,1,8,0,0,0
M.VECINO,8,2018-2019,INTER,36,INTER,CHIEVOVERONA,66',0,0,0,50,0,0,35,1,2,1,3,0,0,0
M.VECINO,8,2018-2019,INTER,37,NAPOLI,INTER,35',0,0,0,25,0,0,17,0,1,2,0,0,0,0
M.VECINO,8,2018-2019,INTER,38,INTER,EMPOLI,98',0,0,3,69,3,0,42,2,1,6,7,0,0,0
