Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
GERVINHO,27,2018-2019,PARMA,2,SPAL,PARMA,20',0,0,0,4,0,0,1,0,0,1,0,0,0,0
GERVINHO,27,2018-2019,PARMA,3,PARMA,JUVENTUS,62',1,0,1,12,1,0,6,0,1,1,1,0,0,0
GERVINHO,27,2018-2019,PARMA,4,INTER,PARMA,96',0,0,1,32,1,0,15,0,0,6,9,0,0,0
GERVINHO,27,2018-2019,PARMA,5,PARMA,CAGLIARI,90',1,0,1,28,2,0,17,0,0,3,6,0,0,0
GERVINHO,27,2018-2019,PARMA,7,PARMA,EMPOLI,50',1,0,1,23,1,0,14,1,0,0,4,0,0,0
GERVINHO,27,2018-2019,PARMA,10,ATALANTA,PARMA,95',0,0,1,34,1,0,14,0,0,5,5,0,0,0
GERVINHO,27,2018-2019,PARMA,11,PARMA,FROSINONE,94',0,0,0,34,0,0,17,1,2,0,3,0,0,0
GERVINHO,27,2018-2019,PARMA,12,TORINO,PARMA,96',1,0,1,35,2,0,17,0,1,4,8,0,0,0
GERVINHO,27,2018-2019,PARMA,13,PARMA,SASSUOLO,96',1,0,2,34,2,0,16,0,4,3,4,0,0,0
GERVINHO,27,2018-2019,PARMA,14,MILAN,PARMA,62',0,0,0,20,0,0,9,0,0,0,4,0,0,0
GERVINHO,27,2018-2019,PARMA,17,PARMA,BOLOGNA,85',0,0,0,41,0,0,21,1,1,1,6,0,0,0
GERVINHO,27,2018-2019,PARMA,18,FIORENTINA,PARMA,7',0,0,0,2,0,0,1,1,0,0,1,0,0,0
GERVINHO,27,2018-2019,PARMA,19,PARMA,ROMA,95',0,0,0,31,0,0,16,0,2,1,5,0,0,0
GERVINHO,27,2018-2019,PARMA,20,UDINESE,PARMA,90',1,0,1,37,0,0,18,0,3,1,6,0,0,0
GERVINHO,27,2018-2019,PARMA,21,PARMA,SPAL,96',0,0,2,22,2,0,10,0,4,2,4,0,0,0
GERVINHO,27,2018-2019,PARMA,22,JUVENTUS,PARMA,96',2,0,2,33,2,0,18,1,1,1,4,0,0,0
GERVINHO,27,2018-2019,PARMA,23,PARMA,INTER,95',0,0,1,22,2,0,7,2,2,3,3,0,0,0
GERVINHO,27,2018-2019,PARMA,24,CAGLIARI,PARMA,95',0,0,0,34,0,0,17,0,1,0,8,0,0,0
GERVINHO,27,2018-2019,PARMA,25,PARMA,NAPOLI,78',0,0,1,38,1,0,12,0,1,3,6,0,0,0
GERVINHO,27,2018-2019,PARMA,26,EMPOLI,PARMA,99',1,0,1,35,1,0,21,2,0,1,7,1,0,0
GERVINHO,27,2018-2019,PARMA,27,PARMA,GENOA,96',0,0,0,31,1,0,21,0,2,2,5,0,0,0
GERVINHO,27,2018-2019,PARMA,28,LAZIO,PARMA,94',0,0,1,34,1,0,22,0,1,1,7,0,0,0
GERVINHO,27,2018-2019,PARMA,29,PARMA,ATALANTA,66',1,0,1,30,1,0,13,0,2,1,6,0,0,0
GERVINHO,27,2018-2019,PARMA,32,SASSUOLO,PARMA,48',0,0,0,7,0,0,3,0,0,0,1,0,0,0
GERVINHO,27,2018-2019,PARMA,33,PARMA,MILAN,98',0,0,0,42,1,0,26,0,4,1,7,0,0,0
GERVINHO,27,2018-2019,PARMA,34,CHIEVOVERONA,PARMA,94',0,0,1,42,0,0,16,1,2,0,9,1,0,0
GERVINHO,27,2018-2019,PARMA,35,PARMA,SAMPDORIA,96',0,0,1,37,1,1,27,0,0,2,6,0,0,0
GERVINHO,27,2018-2019,PARMA,36,BOLOGNA,PARMA,92',0,0,0,25,0,1,16,1,0,0,5,1,0,0
GERVINHO,27,2018-2019,PARMA,37,PARMA,FIORENTINA,56',0,0,1,16,1,0,9,0,0,0,1,0,0,0
GERVINHO,27,2018-2019,PARMA,38,ROMA,PARMA,93',1,0,2,44,2,0,22,0,0,0,4,0,0,0
