Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
F.CACCIATORE,29,2018-2019,CHIEVOVERONA,1,CHIEVOVERONA,JUVENTUS,98',0,0,0,39,0,0,31,0,0,4,0,0,0,0
F.CACCIATORE,29,2018-2019,CHIEVOVERONA,5,CHIEVOVERONA,UDINESE,94',0,0,0,55,0,0,38,1,0,0,5,0,0,0
F.CACCIATORE,29,2018-2019,CHIEVOVERONA,6,GENOA,CHIEVOVERONA,96',0,0,0,69,0,0,53,0,1,1,2,0,0,0
F.CACCIATORE,29,2018-2019,CHIEVOVERONA,7,CHIEVOVERONA,TORINO,98',0,0,0,61,0,0,33,0,1,3,5,0,0,0
F.CACCIATORE,29,2018-2019,CHIEVOVERONA,13,NAPOLI,CHIEVOVERONA,19',0,0,0,9,0,0,3,0,0,0,0,0,0,0
F.CACCIATORE,29,2018-2019,CHIEVOVERONA,14,CHIEVOVERONA,LAZIO,35',0,0,0,11,0,0,7,1,0,1,0,1,0,0
F.CACCIATORE,29,2018-2019,CHIEVOVERONA,15,PARMA,CHIEVOVERONA,96',0,0,0,50,0,0,24,1,1,3,1,0,0,0
F.CACCIATORE,12,2018-2019,CAGLIARI,28,CAGLIARI,FIORENTINA,75',0,0,1,56,1,1,36,1,0,5,1,0,0,0
F.CACCIATORE,12,2018-2019,CAGLIARI,29,CHIEVOVERONA,CAGLIARI,94',0,0,0,54,0,1,41,0,0,3,2,0,0,0
F.CACCIATORE,12,2018-2019,CAGLIARI,31,CAGLIARI,SPAL,99',0,0,1,73,1,0,50,1,0,3,3,1,0,0
F.CACCIATORE,12,2018-2019,CAGLIARI,34,ROMA,CAGLIARI,74',0,0,0,62,0,0,49,1,1,0,3,0,0,0
F.CACCIATORE,12,2018-2019,CAGLIARI,35,NAPOLI,CAGLIARI,103',0,0,0,53,0,0,34,3,1,2,1,0,0,0
F.CACCIATORE,12,2018-2019,CAGLIARI,36,CAGLIARI,LAZIO,96',0,0,0,53,0,0,39,1,0,1,3,1,0,0
F.CACCIATORE,12,2018-2019,CAGLIARI,37,GENOA,CAGLIARI,76',0,0,0,52,0,0,42,0,0,1,2,0,0,0
