Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
M.POLITANO,16,2018-2019,INTER,1,SASSUOLO,INTER,95',0,0,0,63,1,0,32,1,0,0,1,0,0,0
M.POLITANO,16,2018-2019,INTER,2,INTER,TORINO,94',0,0,1,61,1,1,34,1,1,1,5,0,0,0
M.POLITANO,16,2018-2019,INTER,3,BOLOGNA,INTER,95',0,0,0,80,1,1,51,0,1,3,3,0,0,0
M.POLITANO,16,2018-2019,INTER,4,INTER,PARMA,35',0,0,0,32,0,0,17,0,0,0,1,0,0,0
M.POLITANO,16,2018-2019,INTER,5,SAMPDORIA,INTER,62',0,0,0,40,0,0,25,0,1,1,3,0,0,0
M.POLITANO,16,2018-2019,INTER,6,INTER,FIORENTINA,37',0,0,0,11,0,0,5,0,1,1,3,0,0,0
M.POLITANO,16,2018-2019,INTER,7,INTER,CAGLIARI,95',1,0,3,70,4,0,33,0,2,3,5,0,0,0
M.POLITANO,16,2018-2019,INTER,8,SPAL,INTER,27',0,0,0,20,0,0,12,0,0,1,2,0,0,0
M.POLITANO,16,2018-2019,INTER,9,INTER,MILAN,86',0,0,0,53,1,0,29,1,0,2,6,1,0,0
M.POLITANO,16,2018-2019,INTER,10,LAZIO,INTER,89',0,0,0,51,1,0,26,1,4,1,6,0,0,0
M.POLITANO,16,2018-2019,INTER,11,INTER,GENOA,61',1,0,3,34,2,0,19,0,2,1,6,0,0,0
M.POLITANO,16,2018-2019,INTER,12,ATALANTA,INTER,69',0,0,0,37,0,0,20,0,1,0,4,0,0,0
M.POLITANO,16,2018-2019,INTER,13,INTER,FROSINONE,85',0,0,2,86,1,1,58,1,3,2,5,0,0,0
M.POLITANO,16,2018-2019,INTER,14,ROMA,INTER,33',0,0,0,15,0,0,7,0,0,1,3,0,0,0
M.POLITANO,16,2018-2019,INTER,15,JUVENTUS,INTER,59',0,0,1,39,1,0,19,0,2,3,1,0,0,0
M.POLITANO,16,2018-2019,INTER,16,INTER,UDINESE,84',0,0,0,75,0,0,55,2,0,1,5,1,0,0
M.POLITANO,16,2018-2019,INTER,17,CHIEVOVERONA,INTER,75',0,0,0,49,0,0,27,1,0,0,2,0,0,0
M.POLITANO,16,2018-2019,INTER,18,INTER,NAPOLI,97',0,0,0,44,1,0,22,0,1,2,0,0,0,0
M.POLITANO,16,2018-2019,INTER,19,EMPOLI,INTER,96',0,0,1,71,2,0,38,0,3,1,6,0,0,0
M.POLITANO,16,2018-2019,INTER,20,INTER,SASSUOLO,82',0,0,1,45,1,0,18,0,1,2,5,0,0,0
M.POLITANO,16,2018-2019,INTER,21,TORINO,INTER,15',0,0,0,15,1,0,5,0,0,0,1,0,0,1
M.POLITANO,16,2018-2019,INTER,24,INTER,SAMPDORIA,70',0,0,0,44,1,0,24,0,1,1,3,0,0,0
M.POLITANO,16,2018-2019,INTER,25,FIORENTINA,INTER,80',1,0,1,32,1,0,20,1,0,0,1,1,0,0
M.POLITANO,16,2018-2019,INTER,26,CAGLIARI,INTER,99',0,0,1,49,1,0,28,1,0,1,4,0,0,0
M.POLITANO,16,2018-2019,INTER,27,INTER,SPAL,79',1,0,1,31,1,0,22,1,2,1,1,0,0,0
M.POLITANO,16,2018-2019,INTER,28,MILAN,INTER,85',0,0,1,31,0,1,15,1,2,4,4,0,0,0
M.POLITANO,16,2018-2019,INTER,29,INTER,LAZIO,96',0,0,0,70,1,0,36,0,2,1,8,0,0,0
M.POLITANO,16,2018-2019,INTER,30,GENOA,INTER,75',0,0,1,72,2,0,49,1,1,1,6,0,0,0
M.POLITANO,16,2018-2019,INTER,31,INTER,ATALANTA,78',0,0,2,44,2,0,24,1,3,7,1,1,0,0
M.POLITANO,16,2018-2019,INTER,32,FROSINONE,INTER,89',0,0,1,49,1,0,35,0,1,1,4,0,0,0
M.POLITANO,16,2018-2019,INTER,33,INTER,ROMA,85',0,0,1,59,1,0,31,0,2,1,2,0,0,0
M.POLITANO,16,2018-2019,INTER,34,INTER,JUVENTUS,80',0,0,0,45,0,1,28,1,3,5,1,0,0,0
M.POLITANO,16,2018-2019,INTER,35,UDINESE,INTER,77',0,0,0,52,0,0,37,0,0,0,4,0,0,0
M.POLITANO,16,2018-2019,INTER,36,INTER,CHIEVOVERONA,63',1,0,3,41,2,0,23,0,2,1,3,0,0,0
M.POLITANO,16,2018-2019,INTER,37,NAPOLI,INTER,46',0,0,0,27,0,0,18,0,1,0,0,0,0,0
M.POLITANO,16,2018-2019,INTER,38,INTER,EMPOLI,98',0,0,0,66,1,1,42,1,1,1,9,0,0,0
