Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
K.LASAGNA,15,2018-2019,UDINESE,1,PARMA,UDINESE,94',0,0,1,21,1,0,12,1,1,0,3,1,0,0
K.LASAGNA,15,2018-2019,UDINESE,2,UDINESE,SAMPDORIA,65',0,0,1,16,2,0,8,0,0,0,3,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,3,FIORENTINA,UDINESE,95',0,0,1,26,0,0,13,0,1,1,3,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,4,UDINESE,TORINO,87',0,0,0,23,0,0,8,2,0,1,3,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,5,CHIEVOVERONA,UDINESE,28',1,0,3,9,3,0,0,0,0,0,1,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,6,UDINESE,LAZIO,86',0,0,0,21,0,0,9,0,2,1,4,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,7,BOLOGNA,UDINESE,66',0,0,0,14,1,0,4,1,0,1,2,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,8,UDINESE,JUVENTUS,87',0,0,1,22,1,0,8,2,1,0,4,1,0,0
K.LASAGNA,15,2018-2019,UDINESE,9,UDINESE,NAPOLI,100',0,0,2,28,2,0,10,0,0,1,4,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,10,GENOA,UDINESE,97',1,0,3,31,2,0,12,0,2,1,1,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,11,UDINESE,MILAN,103',0,0,1,32,2,0,13,1,0,2,2,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,12,EMPOLI,UDINESE,97',0,0,1,21,2,0,9,5,1,2,2,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,14,SASSUOLO,UDINESE,40',0,0,0,5,0,0,3,0,1,0,0,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,15,UDINESE,ATALANTA,96',1,0,1,28,1,0,13,0,1,2,9,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,17,UDINESE,FROSINONE,98',0,0,0,31,1,0,14,1,2,1,5,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,18,SPAL,UDINESE,95',0,0,0,31,0,0,9,0,2,0,9,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,19,UDINESE,CAGLIARI,96',0,0,1,39,1,0,21,1,3,4,2,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,20,UDINESE,PARMA,97',0,0,1,26,1,0,14,0,0,0,4,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,21,SAMPDORIA,UDINESE,17',0,0,0,2,0,0,2,0,0,0,0,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,22,UDINESE,FIORENTINA,9',0,0,0,3,0,0,1,0,0,0,0,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,23,TORINO,UDINESE,34',0,0,0,8,0,0,2,0,0,0,1,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,24,UDINESE,CHIEVOVERONA,97',0,0,0,24,0,0,9,1,3,2,2,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,25,LAZIO,UDINESE,95',0,0,0,22,0,0,10,3,3,4,4,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,26,UDINESE,BOLOGNA,7',0,0,0,3,0,0,0,1,0,0,1,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,27,JUVENTUS,UDINESE,48',1,0,1,13,1,0,9,0,0,2,0,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,28,NAPOLI,UDINESE,101',1,0,1,25,1,0,12,0,0,2,3,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,29,UDINESE,GENOA,19',0,0,1,11,2,0,3,0,0,2,3,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,30,MILAN,UDINESE,99',1,0,1,25,2,0,15,1,0,2,2,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,31,UDINESE,EMPOLI,85',0,0,2,24,3,0,11,1,2,1,2,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,32,ROMA,UDINESE,94',0,0,0,24,0,0,9,2,1,0,2,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,33,UDINESE,SASSUOLO,36',0,0,1,9,1,0,5,1,0,0,1,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,34,ATALANTA,UDINESE,94',0,0,0,33,1,0,15,1,1,2,6,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,35,UDINESE,INTER,94',0,0,0,16,0,0,5,2,0,1,6,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,36,FROSINONE,UDINESE,95',0,0,0,29,1,1,18,0,0,0,0,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,37,UDINESE,SPAL,64',0,0,0,24,0,0,8,2,2,0,4,0,0,0
K.LASAGNA,15,2018-2019,UDINESE,38,CAGLIARI,UDINESE,19',0,0,0,8,0,0,1,0,1,0,0,0,0,0
