Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
R.ORSOLINI,7,2018-2019,BOLOGNA,1,BOLOGNA,SPAL,17',0,0,0,9,0,0,2,0,1,1,0,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,2,FROSINONE,BOLOGNA,22',0,0,0,9,0,0,6,0,0,1,2,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,3,BOLOGNA,INTER,22',0,0,0,6,0,0,4,1,0,0,0,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,4,GENOA,BOLOGNA,28',0,0,1,15,2,0,5,0,1,1,3,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,6,JUVENTUS,BOLOGNA,7',0,0,0,4,0,0,2,0,0,0,0,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,7,BOLOGNA,UDINESE,14',1,0,2,6,2,0,0,0,1,0,0,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,8,CAGLIARI,BOLOGNA,33',0,0,0,21,0,0,12,0,0,0,0,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,9,BOLOGNA,TORINO,97',0,0,0,50,0,1,15,1,4,0,7,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,10,SASSUOLO,BOLOGNA,67',0,0,0,21,0,0,8,2,1,1,1,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,11,BOLOGNA,ATALANTA,20',0,0,0,10,1,0,5,0,1,0,1,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,12,CHIEVOVERONA,BOLOGNA,48',1,0,2,19,2,0,5,1,1,0,2,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,13,BOLOGNA,FIORENTINA,73',0,0,2,32,1,0,8,0,1,1,4,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,14,SAMPDORIA,BOLOGNA,29',0,0,0,20,0,0,10,0,1,1,5,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,15,EMPOLI,BOLOGNA,75',0,0,0,42,1,0,21,0,2,4,4,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,16,BOLOGNA,MILAN,14',0,0,1,8,1,0,4,0,0,1,1,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,17,PARMA,BOLOGNA,25',0,0,0,14,0,0,5,0,0,0,1,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,18,BOLOGNA,LAZIO,32',0,0,1,28,0,0,19,0,0,0,0,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,19,NAPOLI,BOLOGNA,16',0,0,0,3,0,0,2,0,1,2,0,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,20,SPAL,BOLOGNA,80',0,0,2,32,3,0,15,0,3,1,3,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,21,BOLOGNA,FROSINONE,48',0,0,1,26,1,0,19,0,0,0,2,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,22,INTER,BOLOGNA,96',0,0,2,37,2,0,15,4,3,0,5,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,25,BOLOGNA,JUVENTUS,44',0,0,1,27,1,0,15,2,1,2,3,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,26,UDINESE,BOLOGNA,96',0,0,2,53,2,1,17,0,3,0,5,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,27,BOLOGNA,CAGLIARI,74',0,0,1,43,1,0,23,0,3,0,3,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,28,TORINO,BOLOGNA,88',1,0,1,41,1,0,14,1,2,2,1,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,29,BOLOGNA,SASSUOLO,99',0,0,1,56,2,1,22,3,3,3,4,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,30,ATALANTA,BOLOGNA,92',1,0,2,64,2,0,31,3,1,0,6,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,31,BOLOGNA,CHIEVOVERONA,95',0,0,0,31,1,0,11,3,3,1,9,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,32,FIORENTINA,BOLOGNA,93',0,0,3,58,2,0,25,0,6,3,4,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,33,BOLOGNA,SAMPDORIA,94',1,0,4,28,4,0,12,3,1,1,3,1,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,34,BOLOGNA,EMPOLI,99',1,0,1,57,3,0,30,1,1,4,3,1,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,35,MILAN,BOLOGNA,82',0,0,1,29,1,0,11,0,0,1,1,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,36,BOLOGNA,PARMA,92',1,0,2,51,2,1,24,0,2,1,2,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,37,LAZIO,BOLOGNA,94',1,0,3,47,3,0,21,0,1,0,6,0,0,0
R.ORSOLINI,7,2018-2019,BOLOGNA,38,BOLOGNA,NAPOLI,96',0,0,0,31,1,0,12,1,0,0,3,0,0,0
