Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
M.SPROCATI,93,2018-2019,PARMA,6,NAPOLI,PARMA,15',0,0,0,2,0,0,1,0,0,0,0,0,0,0
M.SPROCATI,93,2018-2019,PARMA,15,PARMA,CHIEVOVERONA,29',0,0,0,20,0,0,14,0,1,0,0,0,0,0
M.SPROCATI,93,2018-2019,PARMA,17,PARMA,BOLOGNA,31',0,0,0,24,0,0,11,0,2,1,3,0,0,0
M.SPROCATI,93,2018-2019,PARMA,19,PARMA,ROMA,26',0,0,0,6,0,0,6,0,0,0,0,0,0,0
M.SPROCATI,93,2018-2019,PARMA,22,JUVENTUS,PARMA,8',0,0,0,2,0,0,1,0,0,0,1,0,0,0
M.SPROCATI,93,2018-2019,PARMA,23,PARMA,INTER,11',0,0,0,3,0,0,2,1,0,1,0,0,0,0
M.SPROCATI,93,2018-2019,PARMA,28,LAZIO,PARMA,23',1,0,1,14,1,0,8,0,0,0,1,0,0,0
M.SPROCATI,93,2018-2019,PARMA,30,FROSINONE,PARMA,109',0,0,3,36,1,0,15,0,4,1,3,0,0,0
M.SPROCATI,93,2018-2019,PARMA,31,PARMA,TORINO,96',0,0,0,27,0,0,13,1,4,2,3,0,0,0
M.SPROCATI,93,2018-2019,PARMA,32,SASSUOLO,PARMA,38',0,0,0,10,0,0,7,0,1,0,0,0,0,0
M.SPROCATI,93,2018-2019,PARMA,33,PARMA,MILAN,21',0,0,0,9,0,0,4,0,1,2,1,0,0,0
M.SPROCATI,93,2018-2019,PARMA,34,CHIEVOVERONA,PARMA,15',0,0,0,2,0,0,2,1,1,0,0,0,0,0
M.SPROCATI,93,2018-2019,PARMA,35,PARMA,SAMPDORIA,49',0,0,0,22,0,0,14,0,1,0,2,0,0,0
M.SPROCATI,93,2018-2019,PARMA,36,BOLOGNA,PARMA,65',0,0,0,29,0,0,11,0,1,2,3,0,0,0
M.SPROCATI,93,2018-2019,PARMA,37,PARMA,FIORENTINA,87',0,0,1,23,0,0,9,0,4,0,0,0,0,0
M.SPROCATI,93,2018-2019,PARMA,38,ROMA,PARMA,91',0,0,0,34,0,0,16,1,0,0,1,0,0,0
