Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
K.BABACAR,30,2018-2019,SASSUOLO,1,SASSUOLO,INTER,11',0,0,0,1,0,0,0,1,0,0,0,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,2,CAGLIARI,SASSUOLO,21',0,0,0,5,0,0,0,0,0,0,0,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,3,SASSUOLO,GENOA,82',1,0,2,25,2,0,10,1,3,1,8,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,4,JUVENTUS,SASSUOLO,11',1,0,2,5,2,0,2,0,0,0,1,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,5,SASSUOLO,EMPOLI,32',0,0,0,16,2,0,11,1,1,0,3,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,6,SPAL,SASSUOLO,87',0,0,0,20,2,0,8,1,1,0,2,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,7,SASSUOLO,MILAN,20',0,0,0,5,0,0,2,0,0,1,1,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,8,NAPOLI,SASSUOLO,24',0,0,2,11,1,0,5,0,1,1,1,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,9,SAMPDORIA,SASSUOLO,83',0,0,0,15,1,0,6,4,0,3,1,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,10,SASSUOLO,BOLOGNA,74',0,0,1,21,1,0,10,1,3,0,2,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,12,SASSUOLO,LAZIO,8',0,0,0,4,1,0,2,0,1,1,0,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,13,PARMA,SASSUOLO,96',1,0,2,23,2,0,11,2,1,0,1,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,14,SASSUOLO,UDINESE,69',0,0,0,18,0,0,11,0,1,1,5,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,15,SASSUOLO,FIORENTINA,86',1,0,1,24,2,0,14,2,0,1,2,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,16,FROSINONE,SASSUOLO,81',0,0,0,31,0,0,13,2,0,0,6,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,17,SASSUOLO,TORINO,21',0,0,1,3,0,0,1,0,0,0,1,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,18,ROMA,SASSUOLO,95',1,0,1,28,1,0,17,1,0,1,6,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,21,SASSUOLO,CAGLIARI,75',1,0,2,22,2,0,9,2,0,3,3,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,22,GENOA,SASSUOLO,70',0,0,1,25,1,0,11,1,0,1,3,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,23,SASSUOLO,JUVENTUS,61',0,0,1,20,0,0,11,0,1,1,2,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,24,EMPOLI,SASSUOLO,76',0,0,0,19,1,0,10,1,1,0,0,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,27,SASSUOLO,NAPOLI,10',0,0,0,5,0,0,3,0,1,0,0,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,28,SASSUOLO,SAMPDORIA,48',1,0,1,16,1,0,11,1,1,0,2,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,29,BOLOGNA,SASSUOLO,99',0,0,1,36,1,0,22,2,0,2,7,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,30,SASSUOLO,CHIEVOVERONA,95',0,0,0,32,0,1,19,1,3,2,2,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,32,SASSUOLO,PARMA,20',0,0,0,6,0,0,2,0,0,0,0,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,34,FIORENTINA,SASSUOLO,69',0,0,0,33,0,0,20,0,0,0,4,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,35,SASSUOLO,FROSINONE,48',0,0,2,15,2,0,5,0,1,0,1,0,0,0
K.BABACAR,30,2018-2019,SASSUOLO,36,TORINO,SASSUOLO,22',0,0,0,10,0,0,5,1,0,1,0,0,0,0
