Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
B.CRISTANTE,4,2018-2019,ROMA,1,TORINO,ROMA,36',0,0,0,16,0,0,9,1,0,1,1,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,2,ROMA,ATALANTA,45',0,0,0,21,0,0,16,2,0,0,3,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,3,MILAN,ROMA,28',0,0,0,16,0,0,9,2,1,1,3,1,0,0
B.CRISTANTE,4,2018-2019,ROMA,4,ROMA,CHIEVOVERONA,97',1,0,1,52,1,0,36,1,1,0,8,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,5,BOLOGNA,ROMA,56',0,0,0,33,0,0,28,3,0,3,1,1,0,0
B.CRISTANTE,4,2018-2019,ROMA,7,ROMA,LAZIO,20',0,0,0,11,0,0,7,0,0,1,1,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,8,EMPOLI,ROMA,20',0,0,0,9,0,0,5,1,0,2,3,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,9,ROMA,SPAL,59',0,0,0,39,0,0,30,2,0,1,2,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,10,NAPOLI,ROMA,52',0,0,1,13,1,0,6,0,0,0,2,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,11,FIORENTINA,ROMA,28',0,0,0,17,0,0,10,0,0,2,2,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,12,ROMA,SAMPDORIA,95',0,0,1,51,0,1,31,2,0,2,1,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,13,UDINESE,ROMA,98',0,0,0,67,0,0,56,1,0,2,3,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,14,ROMA,INTER,95',0,0,0,50,1,1,34,5,0,2,2,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,15,CAGLIARI,ROMA,96',1,0,1,44,2,0,28,3,2,6,2,1,0,0
B.CRISTANTE,4,2018-2019,ROMA,16,ROMA,GENOA,95',1,0,2,66,2,0,48,0,1,4,5,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,17,JUVENTUS,ROMA,96',0,0,1,75,1,0,56,2,0,4,2,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,18,ROMA,SASSUOLO,95',0,0,0,48,0,1,34,5,2,5,4,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,19,PARMA,ROMA,95',1,0,1,69,2,0,57,1,1,4,8,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,20,ROMA,TORINO,97',0,0,0,48,1,0,29,3,1,4,5,1,0,0
B.CRISTANTE,4,2018-2019,ROMA,21,ATALANTA,ROMA,95',0,0,0,57,0,0,38,3,0,3,4,1,0,0
B.CRISTANTE,4,2018-2019,ROMA,23,CHIEVOVERONA,ROMA,94',0,0,0,52,0,0,43,2,0,2,2,1,0,0
B.CRISTANTE,4,2018-2019,ROMA,24,ROMA,BOLOGNA,46',0,0,0,28,0,0,19,2,0,1,1,1,0,0
B.CRISTANTE,4,2018-2019,ROMA,25,FROSINONE,ROMA,31',0,0,0,22,0,0,17,1,0,1,0,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,26,LAZIO,ROMA,96',0,0,0,55,0,0,39,0,1,3,4,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,27,ROMA,EMPOLI,97',0,0,0,60,0,0,44,3,0,1,0,1,0,0
B.CRISTANTE,4,2018-2019,ROMA,28,SPAL,ROMA,98',0,0,0,65,0,0,44,4,2,2,3,1,0,0
B.CRISTANTE,4,2018-2019,ROMA,29,ROMA,NAPOLI,96',0,0,2,52,3,0,39,2,0,2,6,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,30,ROMA,FIORENTINA,95',0,0,0,59,0,0,41,4,0,1,2,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,31,SAMPDORIA,ROMA,95',0,0,0,59,1,0,41,1,1,3,3,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,32,ROMA,UDINESE,94',0,0,0,66,1,0,46,3,0,2,3,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,33,INTER,ROMA,94',0,0,0,35,0,0,25,3,0,0,1,1,0,0
B.CRISTANTE,4,2018-2019,ROMA,35,GENOA,ROMA,96',0,0,0,71,0,0,58,0,0,2,2,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,36,ROMA,JUVENTUS,26',0,0,0,9,0,0,7,0,0,0,0,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,37,SASSUOLO,ROMA,99',0,0,1,50,1,0,29,1,0,2,0,0,0,0
B.CRISTANTE,4,2018-2019,ROMA,38,ROMA,PARMA,35',0,0,0,19,0,0,18,0,0,0,1,0,0,0
