Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
L.SILIGARDI,26,2018-2019,PARMA,1,PARMA,UDINESE,79',0,0,0,40,0,0,19,2,4,1,4,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,6,NAPOLI,PARMA,32',0,0,0,16,0,0,9,0,0,0,3,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,7,PARMA,EMPOLI,93',0,0,1,45,1,0,17,1,2,4,4,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,8,GENOA,PARMA,96',1,0,1,39,1,1,17,0,0,0,3,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,9,PARMA,LAZIO,79',0,0,0,29,0,0,9,1,1,0,7,1,0,0
L.SILIGARDI,26,2018-2019,PARMA,10,ATALANTA,PARMA,68',0,0,2,48,2,0,21,0,1,3,2,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,11,PARMA,FROSINONE,79',0,0,1,40,0,0,19,1,0,0,4,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,13,PARMA,SASSUOLO,69',0,0,0,27,1,0,11,0,1,1,3,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,15,PARMA,CHIEVOVERONA,37',0,0,1,22,0,0,13,1,0,0,1,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,16,SAMPDORIA,PARMA,69',0,0,0,19,0,0,9,0,1,2,0,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,17,PARMA,BOLOGNA,64',0,0,1,40,1,0,21,0,1,1,3,1,0,0
L.SILIGARDI,26,2018-2019,PARMA,18,FIORENTINA,PARMA,90',0,0,0,28,0,0,12,2,2,2,4,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,19,PARMA,ROMA,62',0,0,1,24,1,0,11,0,0,2,0,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,21,PARMA,SPAL,6',0,0,0,4,0,0,2,0,0,0,0,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,22,JUVENTUS,PARMA,37',0,0,0,15,0,0,7,1,1,0,2,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,23,PARMA,INTER,58',0,0,0,17,1,0,6,0,1,1,1,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,24,CAGLIARI,PARMA,6',0,0,0,3,0,0,1,0,0,0,0,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,25,PARMA,NAPOLI,41',0,0,1,17,1,0,5,0,0,0,1,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,26,EMPOLI,PARMA,73',0,0,1,31,1,1,11,1,2,1,0,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,27,PARMA,GENOA,81',0,0,0,39,0,0,17,0,2,3,6,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,28,LAZIO,PARMA,58',0,0,0,19,0,0,10,1,2,2,3,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,29,PARMA,ATALANTA,96',0,0,0,34,0,0,15,0,0,4,2,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,30,FROSINONE,PARMA,109',0,0,0,50,0,0,24,0,1,0,8,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,31,PARMA,TORINO,23',0,0,0,8,0,0,1,0,1,0,4,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,32,SASSUOLO,PARMA,51',0,0,0,13,0,0,5,0,0,0,2,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,33,PARMA,MILAN,25',0,0,1,11,1,0,6,0,0,1,0,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,34,CHIEVOVERONA,PARMA,87',0,0,0,32,0,0,17,2,0,2,6,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,35,PARMA,SAMPDORIA,29',0,0,0,11,0,0,5,0,1,0,0,0,0,0
L.SILIGARDI,26,2018-2019,PARMA,36,BOLOGNA,PARMA,27',0,0,0,8,0,0,6,0,0,0,0,0,0,0
