Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
C.LYKOGIANNIS,22,2018-2019,CAGLIARI,1,EMPOLI,CAGLIARI,97',0,0,1,61,1,0,34,3,1,4,3,0,0,0
C.LYKOGIANNIS,22,2018-2019,CAGLIARI,5,PARMA,CAGLIARI,99',0,0,0,56,0,0,37,1,3,3,1,0,0,0
C.LYKOGIANNIS,22,2018-2019,CAGLIARI,13,CAGLIARI,TORINO,99',0,0,0,64,0,0,35,0,0,0,2,0,0,0
C.LYKOGIANNIS,22,2018-2019,CAGLIARI,21,SASSUOLO,CAGLIARI,50',0,0,0,29,0,0,18,0,0,1,1,0,0,0
C.LYKOGIANNIS,22,2018-2019,CAGLIARI,24,CAGLIARI,PARMA,63',0,0,0,39,0,0,18,0,2,2,1,0,0,0
C.LYKOGIANNIS,22,2018-2019,CAGLIARI,28,CAGLIARI,FIORENTINA,96',0,0,0,56,0,1,22,1,0,6,3,0,0,0
C.LYKOGIANNIS,22,2018-2019,CAGLIARI,30,CAGLIARI,JUVENTUS,94',0,0,0,41,0,0,20,3,0,1,4,1,0,0
C.LYKOGIANNIS,22,2018-2019,CAGLIARI,32,TORINO,CAGLIARI,12',0,0,0,6,0,0,2,0,0,0,1,0,0,0
C.LYKOGIANNIS,22,2018-2019,CAGLIARI,33,CAGLIARI,FROSINONE,95',0,0,1,59,0,0,32,0,1,0,3,0,0,0
C.LYKOGIANNIS,22,2018-2019,CAGLIARI,35,NAPOLI,CAGLIARI,103',0,0,0,44,0,0,26,0,0,2,1,0,0,0
C.LYKOGIANNIS,22,2018-2019,CAGLIARI,38,CAGLIARI,UDINESE,96',0,0,1,52,1,0,29,0,0,1,0,0,0,0
