Name,#,Year,Team,Matchday,Team 1,Team 2,M,G,OG,AT,BP,SC,AS,P,FC,FS,R,LB,FYC,SYC,RC
D.VLAHOVIC,28,2018-2019,FIORENTINA,6,INTER,FIORENTINA,11',0,0,0,5,1,0,2,1,0,1,0,0,0,0
D.VLAHOVIC,28,2018-2019,FIORENTINA,9,FIORENTINA,CAGLIARI,15',0,0,0,3,0,0,0,0,0,0,0,0,0,0
D.VLAHOVIC,28,2018-2019,FIORENTINA,12,FROSINONE,FIORENTINA,7',0,0,0,4,0,0,2,1,0,0,0,0,0,0
D.VLAHOVIC,28,2018-2019,FIORENTINA,15,SASSUOLO,FIORENTINA,57',0,0,0,15,0,0,4,0,0,0,1,0,0,0
D.VLAHOVIC,28,2018-2019,FIORENTINA,29,FIORENTINA,TORINO,30',0,0,0,17,1,0,7,1,0,0,2,0,0,0
D.VLAHOVIC,28,2018-2019,FIORENTINA,31,FIORENTINA,FROSINONE,17',0,0,0,8,0,0,4,0,1,0,1,0,0,0
D.VLAHOVIC,28,2018-2019,FIORENTINA,32,FIORENTINA,BOLOGNA,6',0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.VLAHOVIC,28,2018-2019,FIORENTINA,35,EMPOLI,FIORENTINA,28',0,0,1,9,1,0,4,0,0,0,0,0,0,0
D.VLAHOVIC,28,2018-2019,FIORENTINA,36,FIORENTINA,MILAN,21',0,0,0,7,0,0,2,0,0,0,2,0,0,0
D.VLAHOVIC,28,2018-2019,FIORENTINA,37,PARMA,FIORENTINA,12',0,0,0,1,0,0,0,0,0,0,0,0,0,0
